key,section,node,order,speaker,translation
3f742efbf9edb2ee,L01 Ryan,Ryan_1_required,6,Ryan,那对我们俩都是新体验啦！
e6c276d67e994ed5,L01 Ryan,Ryan_1_required,7,Ryan,说实话，没想到这么舒服。
e99ba1a86146f1aa,L01 Ryan,Ryan_1_required,8,Ryan,能暂时逃离外面的一切，真好。
# --- nag: Ryan_1_nag ---
c2aa03c999eb7731,L01 Ryan,Ryan_1_nag,1,Ryan,嘿，我有话要说！
5b798fca0ab51d6c,L01 Ryan,Ryan_1_nag,2,Ryan,你能到我看得见的地方来吗。
# --- jerkoff: ryan_jerk_off_no ---
2e75bb6a3610c11b,L01 Ryan,ryan_jerk_off_no,1,Ryan,嘿——也许晚点再“动手”？
# --- mount_start: ryan_mount_no ---
91c3bf04fb99ce8b,L01 Ryan,ryan_mount_no,1,Ryan,唔，坐架我就不用了。
# --- outro: Ryan_1_Outro ---
0d26aa953ca02c41,L01 Ryan,Ryan_1_Outro,1,Ryan,我应该全干净了！
699cdec6a62f5ff3,L01 Ryan,Ryan_1_Outro,2,Ryan,比用水管舒服多了。
c3bbf19f280c6dde,L01 Ryan,Ryan_1_Outro,3,Kobold,不客气。
66984a1e53d3e869,L01 Ryan,Ryan_1_Outro,4,Kobold,嗯！随时欢迎再来。
d629b0ed3f97727c,L01 Ryan,Ryan_1_Outro,6,Ryan,我一定会把这地方告诉别人的
e12cf68db48908a3,L01 Ryan,Ryan_1_Outro,7,Ryan,我一定会记住这地方的。
29a9062b9b45c6ef,L01 Ryan,Ryan_1_Outro,8,Ryan,哈哈。也对你“汪”一个。
0712e97652e51758,L01 Ryan,Ryan_1_Outro,9,Ryan,我玩得很开心，那回头见啦！
17f93a33eafe382c,L01 Ryan,Ryan_1_Outro,10,Ryan,能开门让我出去吗？
1aa7b1c1d5fb1fd6,L01 Ryan,Ryan_1_Outro,12,Ryan/Conrad/Kobold/Dragon,谢谢！

# ===== Level 2: Conrad (Sunny) =====
# --- intro: Conrad_Intro_1 ---
d391aece578e396f,L02 Conrad,Conrad_Intro_1,1,Conrad,"<gradient=""yellow - orange""><size=140%>嘿！ </gradient><size=100%>这儿是洗澡的地方吧？"
e2b71fbe0e3a8220,L02 Conrad,Conrad_Intro_1,2,Conrad,我得洗得一尘不染。看来你就是干这个的。<size=70%> 哈。
198e07bd20a7e40b,L02 Conrad,Conrad_Intro_1,3,Kobold,嗯，这边请。
d474060b980dd4bb,L02 Conrad,Conrad_Intro_1,4,Kobold,我们可以腾个位子。
6c70580a9b88273d,L02 Conrad,Conrad_Intro_1,5,Conrad,好。不过得先开门。让康拉德进去！
# --- progress: Conrad_required_1 ---
87e002767e44df8e,L02 Conrad,Conrad_required_1,1,Conrad,那<size=90%>么<size=80%>么<size=70%>么<size=60%>么……<size=100%>我在想
2d6d31d664759240,L02 Conrad,Conrad_required_1,2,Conrad,你们这儿也做<i>特殊收尾</i>吧？
906e9b3e20a54dc2,L02 Conrad,Conrad_required_1,3,Kobold,我们这儿每次收尾都很特殊！
c41cb150dfd261d8,L02 Conrad,Conrad_required_1,4,Kobold,是说……那方面的事吗？
0c503978e6cd3a78,L02 Conrad,Conrad_required_1,5,Conrad,呃……那不是——
c9ce0c4dd28236fa,L02 Conrad,Conrad_required_1,6,Conrad,你们这儿会让大块头的龙，<size=60%>比如我，<size=100%>射出来吗？
daac14e0bc00f0ad,L02 Conrad,Conrad_required_1,7,Kobold,哇——呃——<size=80%>哦。<size=60%>我们不——
824dda92c5ffbad9,L02 Conrad,Conrad_required_1,8,Kobold,哦，不做。
33cb9fb42cd6a080,L02 Conrad,Conrad_required_1,9,Conrad,什么！？太糟了！你们连坐架都没有……？
96b0e7561e23fcbb,L02 Conrad,Conrad_required_1,10,Kobold,呃……<size=60%>没有？
175ccc13192756d4,L02 Conrad,Conrad_required_1,11,Conrad,那你最好弄一个！
fcc67c51c62fb4e9,L02 Conrad,Conrad_required_1,12,Conrad,至少你还能用手。嘿。
a29919179016a4e8,L02 Conrad,Conrad_required_1,13,Conrad,是吗？我连坐架都没看见。
6ec80eb8deb5afd8,L02 Conrad,Conrad_required_1,14,Kobold,哦……对，我们没有。
22706d3faee3b165,L02 Conrad,Conrad_required_1,15,Kobold,不，我们这儿不提供那种服务。
4a8d1297fbe8f246,L02 Conrad,Conrad_required_1,16,Conrad,真可惜。最好改改。
# --- jerkoff: Conrad_1_JerkOff_Start ---
6d4db2b6b39822b2,L02 Conrad,Conrad_1_JerkOff_Start,1,Conrad,哦，操，爽。
8fc6411ffc04a8f3,L02 Conrad,Conrad_1_JerkOff_Start,2,Conrad,继续。
# --- cum: Conrad_1_Cum ---
e51f82fb1e4773ad,L02 Conrad,Conrad_1_Cum,1,Conrad,<size=140%> 爽死了！
6d721d6e2ad2ae1c,L02 Conrad,Conrad_1_Cum,2,Conrad,<size=100%> 他妈的太舒服了！
# --- mount_start: conrad_mount_no ---
b902443f60bdba87,L02 Conrad,conrad_mount_no,1,Conrad,哇。呃。
ccdcfc48472b3533,L02 Conrad,conrad_mount_no,2,Conrad,平时我肯定答应用坐架。但现在不行。
# --- outro: Conrad_Outro_1 ---
2edaf16ee5b742a8,L02 Conrad,Conrad_Outro_1,1,Conrad,洗得还行。
882508b81f97e7cf,L02 Conrad,Conrad_Outro_1,2,Conrad,不过我去过的其他洗澡店至少都有坐架
51335374627e92a3,L02 Conrad,Conrad_Outro_1,3,Kobold,抱歉……
598e348ffe7cc978,L02 Conrad,Conrad_Outro_1,4,Kobold,我会订一个的，我保证！
3eba607f0573bf98,L02 Conrad,Conrad_Outro_1,5,Conrad,别道歉！去弄个坐架！
4e52b9a8b0ae1335,L02 Conrad,Conrad_Outro_1,6,Conrad,有自尊的洗澡师都知道怎么取悦一条龙。
25d0b6008550c533,L02 Conrad,Conrad_Outro_1,7,Kobold,好的。我会订一个坐架。
2e92d12d86bf03a5,L02 Conrad,Conrad_Outro_1,8,Conrad,好。行，放我出去吧。
426726c5d08284a8,L02 Conrad,Conrad_Outro_1,9,Conrad,好，你最好这样。要是我回来还没有……
28c3830dac3b9c5b,L02 Conrad,Conrad_Outro_1,10,Kobold,这是威胁吗……？
fac432bdcfb4b753,L02 Conrad,Conrad_Outro_1,11,Conrad,呃，不是，我只是会非常非常失望。
ee7433c3dd161b65,L02 Conrad,Conrad_Outro_1,12,Conrad,总之——放我出去。

# ===== Level 3: Alexander (Sunny) =====
# --- intro: Alexander_1_intro ---
dbca31128a900488,L03 Alexander,Alexander_1_intro,1,Alexander,晚上好。贵店接待无预约的客人，对否？
a6208f4370193b60,L03 Alexander,Alexander_1_intro,2,Kobold,接待的！您……是学院来的……？
fdf9d60aca05c19e,L03 Alexander,Alexander_1_intro,4,Alexander,正是，阁下想必识得在下的纹章！在下教授炼金术。
12456a9c2599222e,L03 Alexander,Alexander_1_intro,5,Alexander,……而这门课，稍后便要开讲。
cccd2e909950ad59,L03 Alexander,Alexander_1_intro,6,Alexander,甚好。
f5b90500599eaa0a,L03 Alexander,Alexander_1_intro,7,Alexander,还请从速，学生可不会自己教自己。
26f8788d21d9fd7d,L03 Alexander,Alexander_1_intro,8,Kobold,从没给当老师的龙洗过澡……哇。
7cc55c8bb6442b93,L03 Alexander,Alexander_1_intro,9,Kobold,好的，我去开门！
c9b9bda16ee1d468,L03 Alexander,Alexander_1_intro,10,Alexander,是教授——不过，是的。在下平素不去公共洗澡场所。
8569efc4ed5a6273,L03 Alexander,Alexander_1_intro,11,Alexander/Ryan,谢过阁下。
57c2b1f349d8b9e9,L03 Alexander,Alexander_1_intro,12,Alexander,哦，另外，在下为这一身污秽致歉。
c44510120d3f5f7e,L03 Alexander,Alexander_1_intro,13,Alexander,在下如今的处境实在令人遗憾……
550840616bc8148d,L03 Alexander,Alexander_1_intro,14,Kobold,您……没那么脏。
21e1f6bc71429bdb,L03 Alexander,Alexander_1_intro,15,Kobold,没问题。我去给您开门！
14ddfac745bc0ec3,L03 Alexander,Alexander_1_intro,16,Alexander,不，在下确实很脏。
65b94d53036df4ac,L03 Alexander,Alexander_1_intro,18,Alexander,可否请阁下开门？
f602395a77ff68c4,L03 Alexander,Alexander_1_intro,19,Kobold,哦。好。抱歉。
# --- progress: Alexander_1_required ---
8bb197f659df9e12,L03 Alexander,Alexander_1_required,1,Alexander,说来……此处环境颇为宜人。甚是……无产阶级。
c3971608b1a13f1b,L03 Alexander,Alexander_1_required,2,Kobold,无产——<i><size=70%>啥？
3afdda2c098fc834,L03 Alexander,Alexander_1_required,3,Kobold/Alexander/Ryan,谢谢您！
90d6678c9549b1e0,L03 Alexander,Alexander_1_required,4,Alexander,哦，就是……劳动阶层的意思？
55c80016618e1bc5,L03 Alexander,Alexander_1_required,5,Alexander,失礼，在下本意是说，在下很享受阁下的洗浴。
02fa2a9691178177,L03 Alexander,Alexander_1_required,6,Alexander,当然
32e117cdd1f56f3f,L03 Alexander,Alexander_1_required,7,Alexander,谁能想到此等场所竟如此便于公众光顾！
# --- jerkoff: alexander_jerk_off_no ---
f33ca08a17779409,L03 Alexander,alexander_jerk_off_no,1,Alexander,<i>哦。</i>在下想在下还没准备好。
# --- mount_start: alexander_mount_no ---
170ebd10775afd58,L03 Alexander,alexander_mount_no,1,Alexander,在下……不确定今天想用这个。
# --- outro: Alexander_1_Outro ---
d202075090a8960b,L03 Alexander,Alexander_1_Outro,1,Alexander,在下不得不说，阁下的手艺不逊于私人洗澡师。
b6069e62e167364f,L03 Alexander,Alexander_1_Outro,3,Kobold,嗯嗯，我一向尽力而为。
981447d1952fe850,L03 Alexander,Alexander_1_Outro,4,Alexander,哈哈，确乃一声“汪”。
5d7279822bcee7dd,L03 Alexander,Alexander_1_Outro,5,Alexander,在下的学生们该从阁下的敬业精神中学上一二！
8117291ab8529b4f,L03 Alexander,Alexander_1_Outro,6,Alexander,在下实在愿再多谈，然而课程将近。
dae0c0aa3ae01c37,L03 Alexander,Alexander_1_Outro,7,Alexander,……为此，在下谢过阁下。

# ===== Level 4: Ryan (Sunny) =====
# --- intro: Ryan_2_intro ---
7825d92f67bdcdef,L04 Ryan,Ryan_2_intro,1,Ryan,又来啦！
cd26586143766826,L04 Ryan,Ryan_2_intro,2,Kobold,嗨，莱恩！
6a67a8866ec70c09,L04 Ryan,Ryan_2_intro,4,Ryan,嘿，很高兴又回来了。
921bd4effdaa2a2f,L04 Ryan,Ryan_2_intro,5,Ryan,哈……你真喜欢那个声音呢。
387d0da740d0826e,L04 Ryan,Ryan_2_intro,6,Ryan,我又需要洗个澡了。
e542b800ecfc350a,L04 Ryan,Ryan_2_intro,7,Ryan,我想离开家一会儿。
78b22bcc76942425,L04 Ryan,Ryan_2_intro,8,Ryan,我和几个朋友出去了。
21abbb56e463a200,L04 Ryan,Ryan_2_intro,9,Ryan,玩马克笔很好玩。
da3405e1151a476e,L04 Ryan,Ryan_2_intro,10,Ryan,不过我觉得该洗干净了。
41dc14e2cd744b1b,L04 Ryan,Ryan_2_intro,11,Kobold,哦，好的。请进。
b231225bfcc08d4c,L04 Ryan,Ryan_2_intro,12,Kobold,一切都还好吗？
056b5511850d7220,L04 Ryan,Ryan_2_intro,13,Ryan,好，谢谢。
b4e4d893367947a0,L04 Ryan,Ryan_2_intro,14,Ryan,嗯，没事。抱歉。
c9cdea9d31e53d5b,L04 Ryan,Ryan_2_intro,15,Ryan,就是今天有点难熬。希望洗个澡能好点！
ab74167fe23c9db5,L04 Ryan,Ryan_2_intro,17,Ryan,那个，门？
5cbc0ceea57587db,L04 Ryan,Ryan_2_intro,18,Kobold,哦——对。马上。
08411b780900fb59,L04 Ryan,Ryan_2_intro,19,Kobold,当然。稍等！
a386908e3024f35e,L04 Ryan,Ryan_2_intro,20,Ryan,太好了。
# --- progress: Ryan_2_required ---
580684f8909e025d,L04 Ryan,Ryan_2_required,1,Ryan,嘿。
b4eff799a0271863,L04 Ryan,Ryan_2_required,2,Kobold,嗯？
fad448038cd06268,L04 Ryan,Ryan_2_required,3,Kobold,怎么了？
a1dd2ff2d1ef6beb,L04 Ryan,Ryan_2_required,4,Ryan,我能问你个问题吗？
2acd4405a7f14ae3,L04 Ryan,Ryan_2_required,5,Kobold,您已经在问了，怎么了？
c10c037156053bfe,L04 Ryan,Ryan_2_required,6,Kobold,请说。
4f6d869aa239596c,L04 Ryan,Ryan_2_required,7,Ryan,哦，对。抱歉。
0fa0dff561f86016,L04 Ryan,Ryan_2_required,8,Ryan,就是……关于感情。
9a38b89ed035e464,L04 Ryan,Ryan_2_required,9,Ryan,如果一段感情<i>那么</i>坎坷，你知道它会结束。
9b943020b9ae2658,L04 Ryan,Ryan_2_required,10,Ryan,你也什么都试过了。
954ba66a076849a5,L04 Ryan,Ryan_2_required,12,Ryan,那到底什么时候该结束呢？
f173e528733bb05a,L04 Ryan,Ryan_2_required,13,Kobold,哎——莱恩……
7b102f547a549072,L04 Ryan,Ryan_2_required,14,Kobold,我……不确定能替您回答这个。
d74bb8fcbf89b62a,L04 Ryan,Ryan_2_required,15,Ryan,我知道。我知道不该把这些倒给你。
64973f6ac9ac08be,L04 Ryan,Ryan_2_required,16,Ryan,只是和你在一起让人很自在。
93fa9e1a16f34a7d,L04 Ryan,Ryan_2_required,17,Ryan,你说得对……你不可能替我回答。
797653f5e081152e,L04 Ryan,Ryan_2_required,18,Ryan,我只是很高兴在这儿不会被评判。
b11d41e01fefb995,L04 Ryan,Ryan_2_required,20,Kobold,谢谢。我也喜欢和您在一起。
c6df1e087ef5d8e4,L04 Ryan,Ryan_2_required,21,Kobold,希望一切会好起来。
ebb96171ea7628a0,L04 Ryan,Ryan_2_required,22,Ryan/Kobold/Alexander,那就好。
91c0e3e9014024af,L04 Ryan,Ryan_2_required,23,Ryan,我也是。
# --- outro: Ryan_2_Outro ---
cb57ee6155ed6ca5,L04 Ryan,Ryan_2_Outro,1,Ryan,好啦。全干净了。
f6d370e531334fab,L04 Ryan,Ryan_2_Outro,2,Ryan,抱歉刚才跟你倒了那么多苦水。
a402a75e0522e087,L04 Ryan,Ryan_2_Outro,3,Kobold,没关系！
94e0ea6f97e24a81,L04 Ryan,Ryan_2_Outro,4,Kobold,我知道有时候日子不好过。
4f66abc45de7ff53,L04 Ryan,Ryan_2_Outro,5,Ryan/Alexander,阁下甚是贴心。
line:15f55959,L04 Ryan,Ryan_2_Outro,5,Ryan,你真贴心呀。
ee65a6c9748b539c,L04 Ryan,Ryan_2_Outro,6,Ryan,要是像电影里那么简单就好了。
0e95dd9dae12e50e,L04 Ryan,Ryan_2_Outro,7,Kobold,随时欢迎再来，莱恩。
78c778b6ee0575d9,L04 Ryan,Ryan_2_Outro,8,Kobold,如果您还想聊聊，我有时间。
f204fcc6b711621e,L04 Ryan,Ryan_2_Outro,9,Ryan,我会的，谢谢。
72eaafd8ad3f6b0d,L04 Ryan,Ryan_2_Outro,10,Ryan,你确定？不是什么……开心的事。
fe454a1e25772898,L04 Ryan,Ryan_2_Outro,11,Kobold,您说得对。我不该多问。
513af1a2eeeef9b6,L04 Ryan,Ryan_2_Outro,12,Kobold,没关系，您听起来需要说说。
f3ff11acd1b54309,L04 Ryan,Ryan_2_Outro,13,Ryan,没事的。谢谢你。
0b61ba409dc46906,L04 Ryan,Ryan_2_Outro,14,Ryan,嗯，你说得对。
5459b9d74fb7a529,L04 Ryan,Ryan_2_Outro,15,Ryan,是这样。我女朋友比我先到家。她是在家工作的龙。
2cd54468954ee8c7,L04 Ryan,Ryan_2_Outro,16,Ryan,我回家的时候有点脏。她就冲我吼。
f7e4ec27dd7d6527,L04 Ryan,Ryan_2_Outro,17,Ryan,让我去洗澡，表现得特别生气。
2880304176197c02,L04 Ryan,Ryan_2_Outro,18,Ryan,对我一身泥……<i>真的</i>很不高兴。
250b97243d1df1f7,L04 Ryan,Ryan_2_Outro,19,Kobold,所以您第一次才来这儿的？
bc78d04f7d5861dc,L04 Ryan,Ryan_2_Outro,20,Kobold,她的反应听起来有点过头了。
08a70054f59e703a,L04 Ryan,Ryan_2_Outro,21,Ryan,嗯……
6079131a1c79adef,L04 Ryan,Ryan_2_Outro,22,Ryan,不过说实话，你帮了我很多。
92536deee525f694,L04 Ryan,Ryan_2_Outro,23,Ryan,给了我思考的时间。
c3be2f1d3fa4404d,L04 Ryan,Ryan_2_Outro,25,Ryan,我也是这么想的。
9ebcf8a46cc189b7,L04 Ryan,Ryan_2_Outro,26,Ryan,我觉得她是为别的事不高兴……
8c3115a4e2a9a664,L04 Ryan,Ryan_2_Outro,27,Ryan,我只是不喜欢她拿我撒气。
393d8e5925dc5937,L04 Ryan,Ryan_2_Outro,31,Ryan,总之——
7258b4e037805024,L04 Ryan,Ryan_2_Outro,32,Ryan,谢谢你听我说。
951382e00968439d,L04 Ryan,Ryan_2_Outro,33,Kobold,随时奉陪，莱恩。
c41f39341b6c49ef,L04 Ryan,Ryan_2_Outro,34,Kobold,当然。很遗憾您经历这些。
line:6b245989,L04 Ryan,Ryan_2_Outro,35,Ryan,谢谢你。
553b3b011e56f6e2,L04 Ryan,Ryan_2_Outro,36,Ryan,没事。我会想办法的。
bd7468846a30d095,L04 Ryan,Ryan_2_Outro,37,Kobold,我去给您开门。
a7f68522a6e41971,L04 Ryan,Ryan_2_Outro,38,Ryan,好，再见！

# ===== Level 5: Conrad (Rainy) | sets level_5 | ends MedkitCompleted, level_5_complete =====
# --- intro: Conrad_Intro_2 ---
ed1060b120921b51,L05 Conrad,Conrad_Intro_2,1,Conrad,你有急救包吗？
33b8a4a45ccc09d4,L05 Conrad,Conrad_Intro_2,2,Kobold,发生什么事了！？
0a1daca6a7ffe060,L05 Conrad,Conrad_Intro_2,3,Kobold,天哪，康拉德。您还好吗？
20e5d8710e635ec0,L05 Conrad,Conrad_Intro_2,4,Conrad,我没必要告诉你。
20e7bf03f9acda80,L05 Conrad,Conrad_Intro_2,5,Conrad,所以，你到底有没有急救包？
b5df9715ed2e91ed,L05 Conrad,Conrad_Intro_2,6,Conrad,我看着像没事吗？
b91e8be1b03d1b61,L05 Conrad,Conrad_Intro_2,7,Conrad,不。我不好。你到底有没有急救包？
f974998c16103aa0,L05 Conrad,Conrad_Intro_2,8,Kobold,有，我有一个。
8ca82a3bb03f138c,L05 Conrad,Conrad_Intro_2,9,Kobold,有。但是，发生什么事了？
a94b34f629b2029a,L05 Conrad,Conrad_Intro_2,10,Conrad,快……开门就是了。
# --- progress: Conrad_required_2 ---
4356fa179bb80e09,L05 Conrad,Conrad_required_2,1,Conrad,我真是个白痴。
d886f3d923f9c796,L05 Conrad,Conrad_required_2,2,Conrad,这种破事我一直在避免！
ea8c1853a7d5966c,L05 Conrad,Conrad_required_2,3,Kobold,您想说说发生了什么吗……？
bded00d07cb1e457,L05 Conrad,Conrad_required_2,4,Kobold,很抱歉您受伤了……
02f000041eb5ab82,L05 Conrad,Conrad_required_2,5,Conrad,才不！太丢人了。
58356b98fdf40dc3,L05 Conrad,Conrad_required_2,7,Conrad,我不需要你的同情！
cb7847cb63566364,L05 Conrad,Conrad_required_2,9,Conrad,只是……
b48f291ebc6b18fe,L05 Conrad,Conrad_required_2,10,Conrad,我讨厌自己总是陷入这种境地。
519b07c299436f2a,L05 Conrad,Conrad_required_2,11,Conrad,开始觉得是<i>我的</i>错了。
f5ad489eeba50b01,L05 Conrad,Conrad_required_2,12,Kobold,<i>这</i>不是您的错，康拉德。
6402f4608ceb7bbb,L05 Conrad,Conrad_required_2,13,Kobold,真的很抱歉您受伤了。是谁干的？
8e59613d6cd60464,L05 Conrad,Conrad_required_2,14,Conrad,这次我真觉得是我的错……
7058e362e43623f0,L05 Conrad,Conrad_required_2,15,Conrad,酒吧里的一条龙……我太蠢了。管不住嘴。
ea289ebcdd7e81ef,L05 Conrad,Conrad_required_2,16,Conrad,就是酒吧里的一条龙。我太蠢了……管不住嘴。
aff317c06781bc70,L05 Conrad,Conrad_required_2,17,Conrad,我不明白！为什么我非得这样？
da5eed4c72eb1073,L05 Conrad,Conrad_required_2,18,Kobold,哪样？
193bb66a944990a8,L05 Conrad,Conrad_required_2,19,Kobold,我觉得您挺好的，康拉德。
c69250ea092a7fcd,L05 Conrad,Conrad_required_2,20,Conrad,就……混蛋那样？我知道跟我在一起很难受。
c2f21da58e28df4f,L05 Conrad,Conrad_required_2,21,Conrad,你人真好。我不配。
9c529e9f79f39a21,L05 Conrad,Conrad_required_2,22,Conrad,我是个混蛋。我知道。
4b7317a793a0f728,L05 Conrad,Conrad_required_2,23,Conrad,抱歉刚才冲你发火。
c4c0c9950baa723f,L05 Conrad,Conrad_required_2,24,Conrad,你不该受那样的对待。
9fa8cd9193124e79,L05 Conrad,Conrad_required_2,25,Kobold,没关系。您显然经历了很多。
249133e0671a807b,L05 Conrad,Conrad_required_2,26,Kobold,没事的。
c61717fe95ec2b9c,L05 Conrad,Conrad_required_2,27,Conrad,那也不代表我该冲你吼。
652daa6043287e1b,L05 Conrad,Conrad_required_2,28,Conrad,不再找借口了。
65b4e7b9caad6028,L05 Conrad,Conrad_required_2,29,Conrad,不，有事。不再找借口了。
334ade0356dff453,L05 Conrad,Conrad_required_2,30,Conrad,我得变得更好。我<i>想</i>变得更好。
1d190e45e1ddc239,L05 Conrad,Conrad_required_2,31,Conrad,只是……别告诉别人我说了这些。
3969155d983b9b32,L05 Conrad,Conrad_required_2,32,Kobold,您的秘密我会保守的。
bd7f2cf961e397ca,L05 Conrad,Conrad_required_2,33,Kobold,我不会说的。
0cd12abef67edc64,L05 Conrad,Conrad_required_2,34,Conrad,……谢了。
bbaef120c3a81475,L05 Conrad,Conrad_required_2,35,Conrad,还好你有急救包……你准备得真周全。
# --- jerkoff: conrad_jerk_off_no ---
f81a53c29135dfa5,L05 Conrad,conrad_jerk_off_no,1,Conrad,嘿，那个……现在不行。
# --- outro: Conrad_Outro_2 ---
7f9f3c8d0db46cbf,L05 Conrad,Conrad_Outro_2,1,Conrad,我已经感觉好多了。
d4a62b147d5a622b,L05 Conrad,Conrad_Outro_2,2,Kobold,身体上还是心理上？
0d49a74e82a2356a,L05 Conrad,Conrad_Outro_2,4,Conrad,都有。
c38c5771c6cf6118,L05 Conrad,Conrad_Outro_2,5,Conrad/Ryan,我也是。
7e30c436a9112ecd,L05 Conrad,Conrad_Outro_2,6,Conrad,你……挺好的。
229bd072e07a3d53,L05 Conrad,Conrad_Outro_2,7,Conrad,我是认真的。真的。
ba15304b6e669701,L05 Conrad,Conrad_Outro_2,8,Kobold,我只是做了我觉得对的事。
1fb463b57138c081,L05 Conrad,Conrad_Outro_2,9,Kobold,我觉得您也挺好的。改变自己很难。
56c81331bdf0858e,L05 Conrad,Conrad_Outro_2,10,Conrad,希望我能从中学到点什么。
3e2cb05f5d39c6e5,L05 Conrad,Conrad_Outro_2,11,Conrad,谢了，但我会变得更好。我保证。
8a3ca437a0d6d164,L05 Conrad,Conrad_Outro_2,12,Conrad,我不碍你事了……
c90e3d1d20fadd0f,L05 Conrad,Conrad_Outro_2,13,Conrad,我一定会再来的。

# ===== Level 6: Alexander (Night) | sets level_6_started =====
# --- intro: Alexander_2_intro ---
44aa15e695b4e0d5,L06 Alexander,Alexander_2_intro,1,Alexander,谢天谢地，贵店还开着。
840851d0f7570dd9,L06 Alexander,Alexander_2_intro,2,Kobold,亚历山大……？
d786fe5166ed78b0,L06 Alexander,Alexander_2_intro,3,Kobold,呃……严格来说没开。
b5707c134254e827,L06 Alexander,Alexander_2_intro,4,Alexander,正是。在下急需清洗。情势颇为危急！
5962824d5ad2d472,L06 Alexander,Alexander_2_intro,5,Alexander,此事唯有阁下能办。
4006d568c80ab534,L06 Alexander,Alexander_2_intro,6,Alexander,在下愿付双倍。三倍——此事唯有阁下能办！
