key,section,node,order,speaker,translation
7825d92f67bdcdef,L04 Ryan,Ryan_2_intro,1,Ryan,Знову привіт!
cd26586143766826,L04 Ryan,Ryan_2_intro,2,Kobold,"Привіт, Раяне!"
6a67a8866ec70c09,L04 Ryan,Ryan_2_intro,4,Ryan,"Привіт, радий повернутися."
921bd4effdaa2a2f,L04 Ryan,Ryan_2_intro,5,Ryan,Ха... тобі справді подобається цей звук.
387d0da740d0826e,L04 Ryan,Ryan_2_intro,6,Ryan,Мені знову потрібно помитися.
e542b800ecfc350a,L04 Ryan,Ryan_2_intro,7,Ryan,Намагаюся трохи вибратися з дому.
78b22bcc76942425,L04 Ryan,Ryan_2_intro,8,Ryan,Гуляв із друзями.
21abbb56e463a200,L04 Ryan,Ryan_2_intro,9,Ryan,Маркери були веселі.
da3405e1151a476e,L04 Ryan,Ryan_2_intro,10,Ryan,"Але, думаю, пора привести себе до ладу."
41dc14e2cd744b1b,L04 Ryan,Ryan_2_intro,11,Kobold,"О, звісно. Заходь."
b231225bfcc08d4c,L04 Ryan,Ryan_2_intro,12,Kobold,Усе гаразд?
056b5511850d7220,L04 Ryan,Ryan_2_intro,13,Ryan,"Гаразд, дякую."
b4e4d893367947a0,L04 Ryan,Ryan_2_intro,14,Ryan,"Так, усе нормально. Вибач."
c9cdea9d31e53d5b,L04 Ryan,Ryan_2_intro,15,Ryan,"Просто важкий день. Сподіваюся, це допоможе!"
ab74167fe23c9db5,L04 Ryan,Ryan_2_intro,17,Ryan,"То, ем, ворота?"
5cbc0ceea57587db,L04 Ryan,Ryan_2_intro,18,Kobold,Ой... Так. Уже.
08411b780900fb59,L04 Ryan,Ryan_2_intro,19,Kobold,Звісно. Хвилинку!
a386908e3024f35e,L04 Ryan,Ryan_2_intro,20,Ryan,Чудово.
# --- progress: Ryan_2_required ---
580684f8909e025d,L04 Ryan,Ryan_2_required,1,Ryan,Гей.
b4eff799a0271863,L04 Ryan,Ryan_2_required,2,Kobold,Хм?
fad448038cd06268,L04 Ryan,Ryan_2_required,3,Kobold,Що таке?
a1dd2ff2d1ef6beb,L04 Ryan,Ryan_2_required,4,Ryan,Можна тебе дещо запитати?
2acd4405a7f14ae3,L04 Ryan,Ryan_2_required,5,Kobold,"Ти вже питаєш, що таке?"
c10c037156053bfe,L04 Ryan,Ryan_2_required,6,Kobold,Звісно.
4f6d869aa239596c,L04 Ryan,Ryan_2_required,7,Ryan,"А, точно. Вибач."
0fa0dff561f86016,L04 Ryan,Ryan_2_required,8,Ryan,"Отже, щодо... стосунків."
9a38b89ed035e464,L04 Ryan,Ryan_2_required,9,Ryan,"Якщо стосунки <i>настільки</i> нерівні, і ти знаєш, що вони закінчаться."
9b943020b9ae2658,L04 Ryan,Ryan_2_required,10,Ryan,І ти вже все перепробував.
954ba66a076849a5,L04 Ryan,Ryan_2_required,12,Ryan,Коли насправді треба ці стосунки завершити?
f173e528733bb05a,L04 Ryan,Ryan_2_required,13,Kobold,Ох... Раяне...
7b102f547a549072,L04 Ryan,Ryan_2_required,14,Kobold,"Я... не певен, що можу відповісти тобі на це."
d74bb8fcbf89b62a,L04 Ryan,Ryan_2_required,15,Ryan,"Знаю. Знаю, що не варто звалювати це на тебе."
64973f6ac9ac08be,L04 Ryan,Ryan_2_required,16,Ryan,Просто з тобою дуже спокійно.
93fa9e1a16f34a7d,L04 Ryan,Ryan_2_required,17,Ryan,Твоя правда... Ти й не зміг би.
797653f5e081152e,L04 Ryan,Ryan_2_required,18,Ryan,"Я просто радий, що тут мене не засуджують."
b11d41e01fefb995,L04 Ryan,Ryan_2_required,20,Kobold,Дякую. Мені з тобою теж добре.
c6df1e087ef5d8e4,L04 Ryan,Ryan_2_required,21,Kobold,"Сподіваюся, все налагодиться."
ebb96171ea7628a0,L04 Ryan,Ryan_2_required,22,Ryan/Kobold/Alexander,Я радий.
line:286fec49,L04 Ryan,Ryan_2_required,22,Ryan,Я радий.
91c0e3e9014024af,L04 Ryan,Ryan_2_required,23,Ryan,я теж.
# --- outro: Ryan_2_Outro ---
cb57ee6155ed6ca5,L04 Ryan,Ryan_2_Outro,1,Ryan,Ну ось. Чистий.
f6d370e531334fab,L04 Ryan,Ryan_2_Outro,2,Ryan,"Вибач, що вивалив на тебе все це раніше."
a402a75e0522e087,L04 Ryan,Ryan_2_Outro,3,Kobold,Та нічого!
94e0ea6f97e24a81,L04 Ryan,Ryan_2_Outro,4,Kobold,"Я знаю, що буває непросто."
4f66abc45de7ff53,L04 Ryan,Ryan_2_Outro,5,Ryan/Alexander,Ти дуже милий.
line:15f55959,L04 Ryan,Ryan_2_Outro,5,Ryan,Ти справді дуже добрий.
ee65a6c9748b539c,L04 Ryan,Ryan_2_Outro,6,Ryan,"Якби ж усе було так просто, як у кіно."
0e95dd9dae12e50e,L04 Ryan,Ryan_2_Outro,7,Kobold,"Приходь, коли захочеш, Раяне."
78c778b6ee0575d9,L04 Ryan,Ryan_2_Outro,8,Kobold,"Якщо хочеш поговорити про це ще, у мене є хвилинка."
f204fcc6b711621e,L04 Ryan,Ryan_2_Outro,9,Ryan,"Прийду, дякую."
72eaafd8ad3f6b0d,L04 Ryan,Ryan_2_Outro,10,Ryan,Точно? Це не з... веселого.
fe454a1e25772898,L04 Ryan,Ryan_2_Outro,11,Kobold,Твоя правда. Не варто лізти.
513af1a2eeeef9b6,L04 Ryan,Ryan_2_Outro,12,Kobold,"Та нічого, схоже, тобі це потрібно."
f3ff11acd1b54309,L04 Ryan,Ryan_2_Outro,13,Ryan,Усе гаразд. Дякую.
0b61ba409dc46906,L04 Ryan,Ryan_2_Outro,14,Ryan,"Так, твоя правда."
5459b9d74fb7a529,L04 Ryan,Ryan_2_Outro,15,Ryan,"Отже. Моя дівчина була вдома раніше за мене. Вона дракониця, працює з дому."
2cd54468954ee8c7,L04 Ryan,Ryan_2_Outro,16,Ryan,Я повернувся додому трохи брудний. І вона на мене накричала.
f7e4ec27dd7d6527,L04 Ryan,Ryan_2_Outro,17,Ryan,Сказала йти до мийки і поводилася страшенно ображено.
2880304176197c02,L04 Ryan,Ryan_2_Outro,18,Ryan,"Була... <i>дуже</i> засмучена, що я в багнюці."
250b97243d1df1f7,L04 Ryan,Ryan_2_Outro,19,Kobold,Тому ти й прийшов уперше?
bc78d04f7d5861dc,L04 Ryan,Ryan_2_Outro,20,Kobold,"Схоже, вона перебільшила."
08a70054f59e703a,L04 Ryan,Ryan_2_Outro,21,Ryan,Так...
6079131a1c79adef,L04 Ryan,Ryan_2_Outro,22,Ryan,"Але, чесно, ти мені дуже допоміг."
92536deee525f694,L04 Ryan,Ryan_2_Outro,23,Ryan,Дав час подумати.
c3be2f1d3fa4404d,L04 Ryan,Ryan_2_Outro,25,Ryan,Я теж так подумав.
9ebcf8a46cc189b7,L04 Ryan,Ryan_2_Outro,26,Ryan,"Думаю, її засмучує щось інше..."
8c3115a4e2a9a664,L04 Ryan,Ryan_2_Outro,27,Ryan,"Мені просто не подобається, що вона зганяє це на мені."
393d8e5925dc5937,L04 Ryan,Ryan_2_Outro,31,Ryan,Коротше...
7258b4e037805024,L04 Ryan,Ryan_2_Outro,32,Ryan,"Дякую, що вислухав."
951382e00968439d,L04 Ryan,Ryan_2_Outro,33,Kobold,"Завжди будь ласка, Раяне."
c41f39341b6c49ef,L04 Ryan,Ryan_2_Outro,34,Kobold,"Звісно. Шкода, що тобі доводиться через це проходити."
line:6b245989,L04 Ryan,Ryan_2_Outro,35,Ryan,Дякую.
553b3b011e56f6e2,L04 Ryan,Ryan_2_Outro,36,Ryan,Усе гаразд. Я щось придумаю.
bd7468846a30d095,L04 Ryan,Ryan_2_Outro,37,Kobold,Піду відчиню тобі ворота.
a7f68522a6e41971,L04 Ryan,Ryan_2_Outro,38,Ryan,"Гаразд, бувай!"

# ===== Level 5: Conrad (Rainy) | sets level_5 | ends MedkitCompleted, level_5_complete =====
# --- intro: Conrad_Intro_2 ---
ed1060b120921b51,L05 Conrad,Conrad_Intro_2,1,Conrad,У тебе є аптечка?
33b8a4a45ccc09d4,L05 Conrad,Conrad_Intro_2,2,Kobold,Що сталося!?
0a1daca6a7ffe060,L05 Conrad,Conrad_Intro_2,3,Kobold,"О ні, Конраде. Ти в порядку?"
20e5d8710e635ec0,L05 Conrad,Conrad_Intro_2,4,Conrad,Не зобов'язаний тобі розповідати.
20e7bf03f9acda80,L05 Conrad,Conrad_Intro_2,5,Conrad,"Ну, є в тебе аптечка чи ні?"
b5df9715ed2e91ed,L05 Conrad,Conrad_Intro_2,6,Conrad,"Я схожий на того, хто в порядку?"
b91e8be1b03d1b61,L05 Conrad,Conrad_Intro_2,7,Conrad,Ні. Не в порядку. Є аптечка чи ні?
f974998c16103aa0,L05 Conrad,Conrad_Intro_2,8,Kobold,"Так, є."
8ca82a3bb03f138c,L05 Conrad,Conrad_Intro_2,9,Kobold,Є. Але що сталося?
a94b34f629b2029a,L05 Conrad,Conrad_Intro_2,10,Conrad,Просто... відчини ворота.
# --- progress: Conrad_required_2 ---
4356fa179bb80e09,L05 Conrad,Conrad_required_2,1,Conrad,Який же я ідіот.
d886f3d923f9c796,L05 Conrad,Conrad_required_2,2,Conrad,Саме такого лайна я намагаюся уникати!
ea8c1853a7d5966c,L05 Conrad,Conrad_required_2,3,Kobold,"Хочеш розповісти, що сталося...?"
bded00d07cb1e457,L05 Conrad,Conrad_required_2,4,Kobold,"Мені шкода, що тебе поранили..."
02f000041eb5ab82,L05 Conrad,Conrad_required_2,5,Conrad,Чорта з два! Це соромно.
58356b98fdf40dc3,L05 Conrad,Conrad_required_2,7,Conrad,Не потрібна мені твоя жалість!
cb7847cb63566364,L05 Conrad,Conrad_required_2,9,Conrad,Просто...
b48f291ebc6b18fe,L05 Conrad,Conrad_required_2,10,Conrad,"Ненавиджу, що вічно потрапляю в такі ситуації."
519b07c299436f2a,L05 Conrad,Conrad_required_2,11,Conrad,"Уже здається, що це <i>моя</i> провина."
f5ad489eeba50b01,L05 Conrad,Conrad_required_2,12,Kobold,"<i>Це</i> не твоя провина, Конраде."
6402f4608ceb7bbb,L05 Conrad,Conrad_required_2,13,Kobold,"Мені справді шкода, що тебе поранили. Хто це зробив?"
8e59613d6cd60464,L05 Conrad,Conrad_required_2,14,Conrad,"Цього разу, здається, справді моя..."
7058e362e43623f0,L05 Conrad,Conrad_required_2,15,Conrad,Той дрейк у барі... Я був дурний. Не зміг стулити пельку.
ea289ebcdd7e81ef,L05 Conrad,Conrad_required_2,16,Conrad,Та якийсь дрейк у барі. Дурний був... Не зміг стулити пельку.
aff317c06781bc70,L05 Conrad,Conrad_required_2,17,Conrad,Не розумію! Чому я маю так поводитися?
da5eed4c72eb1073,L05 Conrad,Conrad_required_2,18,Kobold,Як поводитися?
193bb66a944990a8,L05 Conrad,Conrad_required_2,19,Kobold,"Як на мене, ти класний, Конраде."
c69250ea092a7fcd,L05 Conrad,Conrad_required_2,20,Conrad,"Типу... як мудак? Знаю, що зі мною нестерпно."
c2f21da58e28df4f,L05 Conrad,Conrad_required_2,21,Conrad,"Ти добрий. Більше, ніж я заслуговую."
9c529e9f79f39a21,L05 Conrad,Conrad_required_2,22,Conrad,Я мудак. Я знаю.
4b7317a793a0f728,L05 Conrad,Conrad_required_2,23,Conrad,"Вибач, що зірвався на тебе раніше."
c4c0c9950baa723f,L05 Conrad,Conrad_required_2,24,Conrad,Ти цього не заслуговуєш.
9fa8cd9193124e79,L05 Conrad,Conrad_required_2,25,Kobold,Усе гаразд. Тобі явно зараз непросто.
249133e0671a807b,L05 Conrad,Conrad_required_2,26,Kobold,Нічого.
c61717fe95ec2b9c,L05 Conrad,Conrad_required_2,27,Conrad,"Це не значить, що я маю на тебе кричати."
652daa6043287e1b,L05 Conrad,Conrad_required_2,28,Conrad,Годі виправдань.
65b4e7b9caad6028,L05 Conrad,Conrad_required_2,29,Conrad,"Ні, не гаразд. Годі виправдань."
334ade0356dff453,L05 Conrad,Conrad_required_2,30,Conrad,Я мушу стати кращим. Я <i>хочу </i>стати кращим.
1d190e45e1ddc239,L05 Conrad,Conrad_required_2,31,Conrad,"Тільки, ем... Нікому не кажи, що я все це говорив."
3969155d983b9b32,L05 Conrad,Conrad_required_2,32,Kobold,Твій секрет у безпеці.
bd7f2cf961e397ca,L05 Conrad,Conrad_required_2,33,Kobold,Не скажу.
0cd12abef67edc64,L05 Conrad,Conrad_required_2,34,Conrad,...Дякую.
bbaef120c3a81475,L05 Conrad,Conrad_required_2,35,Conrad,"І добре, що в тебе є аптечка... Ти дуже завбачливий."
# --- jerkoff: conrad_jerk_off_no ---
