key,section,node,order,speaker,translation
38526f3244d3b009,L01 Ryan,Ryan_1_PhoneTutorial,4,Phone,"Ah, bien."
ab5df625bc76dbd4,L01 Ryan,Ryan_1_PhoneTutorial,5,Phone/Ryan/Alexander/Conrad/Kobold,...
4d4a3684433b7f10,L01 Ryan,Ryan_1_PhoneTutorial,6,Phone,Entonces... que tenga un día productivo.
07c91bff06f38512,L01 Ryan,Ryan_1_PhoneTutorial,7,Phone,"Hola, <i>«franquicia Drag'n wash 223»...</i> ¿Ya ha descubierto cómo interactuar?"
3d08b37cdf5c2183,L01 Ryan,Ryan_1_PhoneTutorial,8,Kobold,No.
01888febaebd67cd,L01 Ryan,Ryan_1_PhoneTutorial,9,Kobold,¡Creo que ya lo tengo!
085283be600618d2,L01 Ryan,Ryan_1_PhoneTutorial,10,Phone,Ah...
4ad86617a918d8ec,L01 Ryan,Ryan_1_PhoneTutorial,11,Phone,"Bueno, vaya a la ventanilla y hable con su cliente."
af789b5c60f24630,L01 Ryan,Ryan_1_PhoneTutorial,12,Phone,"Después tendrá que dejarlo entrar, por supuesto."
bb645759b5bd99d4,L01 Ryan,Ryan_1_PhoneTutorial,13,Phone,Excelente. Entonces asegúrese de ir a recibir a su cliente en la ventanilla.
474ab3afa218a5df,L01 Ryan,Ryan_1_PhoneTutorial,14,Kobold,¡Vale!
7d869361bdb13d98,L01 Ryan,Ryan_1_PhoneTutorial,15,Phone,Que tenga un día productivo.
# --- progress: Ryan_1_required ---
098ac93ca7999f8c,L01 Ryan,Ryan_1_required,1,Ryan,"Así que eres un lavador de dragones certificado, ¿eh?"
7b999e621945fe90,L01 Ryan,Ryan_1_required,2,Kobold,¡Sip!
1cb7709c2b6cdc0b,L01 Ryan,Ryan_1_required,3,Kobold,¡Solo llevo unas semanas lavando!
9b9024cada67653e,L01 Ryan,Ryan_1_required,4,Ryan,"¡Ah, genial!"
fbd8fe3b49aed7c5,L01 Ryan,Ryan_1_required,5,Ryan,Yo normalmente me arreglo con una manguera en casa...
3f742efbf9edb2ee,L01 Ryan,Ryan_1_required,6,Ryan,"¡Ah, entonces es nuevo para los dos!"
e6c276d67e994ed5,L01 Ryan,Ryan_1_required,7,Ryan,"La verdad, me sorprende lo agradable que es esto."
e99ba1a86146f1aa,L01 Ryan,Ryan_1_required,8,Ryan,Es un buen descanso de todo lo de ahí fuera.
# --- nag: Ryan_1_nag ---
c2aa03c999eb7731,L01 Ryan,Ryan_1_nag,1,Ryan,"¡Oye, tengo algo que decir!"
5b798fca0ab51d6c,L01 Ryan,Ryan_1_nag,2,Ryan,Si pudieras acercarte a donde pueda verte.
# --- jerkoff: ryan_jerk_off_no ---
2e75bb6a3610c11b,L01 Ryan,ryan_jerk_off_no,1,Ryan,Oye... ¿Quizá puedas ponerte «manos a la obra» más tarde?
# --- mount_start: ryan_mount_no ---
91c3bf04fb99ce8b,L01 Ryan,ryan_mount_no,1,Ryan,"Hm, creo que paso del potro."
# --- outro: Ryan_1_Outro ---
0d26aa953ca02c41,L01 Ryan,Ryan_1_Outro,1,Ryan,¡Estoy bastante seguro de que ya estoy limpio!
699cdec6a62f5ff3,L01 Ryan,Ryan_1_Outro,2,Ryan,Eso fue mucho mejor que una manguera.
c3bbf19f280c6dde,L01 Ryan,Ryan_1_Outro,3,Kobold,De nada.
66984a1e53d3e869,L01 Ryan,Ryan_1_Outro,4,Kobold,¡Ajá! Vuelve cuando quieras.
d629b0ed3f97727c,L01 Ryan,Ryan_1_Outro,6,Ryan,Le hablaré a otros de este lugar.
e12cf68db48908a3,L01 Ryan,Ryan_1_Outro,7,Ryan,Sin duda tendré este lugar en mente.
29a9062b9b45c6ef,L01 Ryan,Ryan_1_Outro,8,Ryan,Jaja. «Yip» para ti también.
0712e97652e51758,L01 Ryan,Ryan_1_Outro,9,Ryan,"Bueno, lo pasé bien. ¡Hasta luego, entonces!"
17f93a33eafe382c,L01 Ryan,Ryan_1_Outro,10,Ryan,¿Me abres la puerta para salir?
1aa7b1c1d5fb1fd6,L01 Ryan,Ryan_1_Outro,12,Ryan/Conrad/Kobold/Dragon,¡Gracias!

# ===== Level 2: Conrad (Sunny) =====
# --- intro: Conrad_Intro_1 ---
d391aece578e396f,L02 Conrad,Conrad_Intro_1,1,Conrad,"<gradient=""yellow - orange""><size=140%>¡EH! </gradient><size=100%>Este es el sitio de lavado, ¿no?"
e2b71fbe0e3a8220,L02 Conrad,Conrad_Intro_1,2,Conrad,Necesito quedar impecable. Parece que para eso estás tú. <size=70%> Ja.
198e07bd20a7e40b,L02 Conrad,Conrad_Intro_1,3,Kobold,"Ajá, por aquí."
d474060b980dd4bb,L02 Conrad,Conrad_Intro_1,4,Kobold,Podemos hacerle un hueco.
6c70580a9b88273d,L02 Conrad,Conrad_Intro_1,5,Conrad,Bien. Pero hay que abrir la puerta. ¡Deja entrar a Conrad!
# --- progress: Conrad_required_1 ---
87e002767e44df8e,L02 Conrad,Conrad_required_1,1,Conrad,Bue<size=90%>e<size=80%>e<size=70%>e<size=60%>eno... <size=100%>Me preguntaba
2d6d31d664759240,L02 Conrad,Conrad_required_1,2,Conrad,"Aquí también hacen <i>finales especiales</i>, ¿verdad?"
906e9b3e20a54dc2,L02 Conrad,Conrad_required_1,3,Kobold,¡Aquí todos los finales son especiales!
c41cb150dfd261d8,L02 Conrad,Conrad_required_1,4,Kobold,¿Como... cosas sexuales?
0c503978e6cd3a78,L02 Conrad,Conrad_required_1,5,Conrad,Eh... Eso no es...
c9ce0c4dd28236fa,L02 Conrad,Conrad_required_1,6,Conrad,"¿Haces que los dragones grandes, <size=60%>como yo, <size=100%>se corran aquí?"
daac14e0bc00f0ad,L02 Conrad,Conrad_required_1,7,Kobold,Wah... eh... <size=80%>oah. <size=60%>nosotros no...
824dda92c5ffbad9,L02 Conrad,Conrad_required_1,8,Kobold,"Oh, no."
33cb9fb42cd6a080,L02 Conrad,Conrad_required_1,9,Conrad,¡¿Qué?! ¡Eso es terrible! ¿Ni siquiera tienes un potro...?
96b0e7561e23fcbb,L02 Conrad,Conrad_required_1,10,Kobold,ehm... <size=60%>¿no?
175ccc13192756d4,L02 Conrad,Conrad_required_1,11,Conrad,¡Pues más te vale conseguir uno!
fcc67c51c62fb4e9,L02 Conrad,Conrad_required_1,12,Conrad,Al menos todavía puedes usar las manos. Je.
a29919179016a4e8,L02 Conrad,Conrad_required_1,13,Conrad,¿Sí? Pues no veo ningún potro.
6ec80eb8deb5afd8,L02 Conrad,Conrad_required_1,14,Kobold,"Ah... sí, no tenemos."
22706d3faee3b165,L02 Conrad,Conrad_required_1,15,Kobold,"No, aquí no ofrecemos ese tipo de cosas."
4a8d1297fbe8f246,L02 Conrad,Conrad_required_1,16,Conrad,"Qué pena, carajo. Más vale que eso cambie."
# --- jerkoff: Conrad_1_JerkOff_Start ---
6d4db2b6b39822b2,L02 Conrad,Conrad_1_JerkOff_Start,1,Conrad,"Oh, joder, sí."
8fc6411ffc04a8f3,L02 Conrad,Conrad_1_JerkOff_Start,2,Conrad,Sigue así.
# --- cum: Conrad_1_Cum ---
e51f82fb1e4773ad,L02 Conrad,Conrad_1_Cum,1,Conrad,"<size=140%> ¡JODER, SÍ!"
6d721d6e2ad2ae1c,L02 Conrad,Conrad_1_Cum,2,Conrad,<size=100%> ¡Eso se sintió jodidamente bien!
# --- mount_start: conrad_mount_no ---
b902443f60bdba87,L02 Conrad,conrad_mount_no,1,Conrad,Uau. Ehm.
ccdcfc48472b3533,L02 Conrad,conrad_mount_no,2,Conrad,Normalmente le diría que sí a un potro. Pero ahora no.
# --- outro: Conrad_Outro_1 ---
2edaf16ee5b742a8,L02 Conrad,Conrad_Outro_1,1,Conrad,El lavado estuvo bien.
882508b81f97e7cf,L02 Conrad,Conrad_Outro_1,2,Conrad,Aunque en todos los otros lavaderos donde he estado al menos hay un potro.
51335374627e92a3,L02 Conrad,Conrad_Outro_1,3,Kobold,Perdón...
598e348ffe7cc978,L02 Conrad,Conrad_Outro_1,4,Kobold,"¡Encargaré uno, lo prometo!"
3eba607f0573bf98,L02 Conrad,Conrad_Outro_1,5,Conrad,¡No pidas perdón! ¡Consigue un potro!
4e52b9a8b0ae1335,L02 Conrad,Conrad_Outro_1,6,Conrad,Todo lavador que se respete sabe cómo complacer a un dragón.
25d0b6008550c533,L02 Conrad,Conrad_Outro_1,7,Kobold,Vale. Encargaré un potro.
2e92d12d86bf03a5,L02 Conrad,Conrad_Outro_1,8,Conrad,"Bien. Venga, déjame salir."
426726c5d08284a8,L02 Conrad,Conrad_Outro_1,9,Conrad,"Bien, más te vale. Si vuelvo y no hay uno..."
28c3830dac3b9c5b,L02 Conrad,Conrad_Outro_1,10,Kobold,¿Eso es una amenaza...?
fac432bdcfb4b753,L02 Conrad,Conrad_Outro_1,11,Conrad,"Ehm, no, solo me voy a enfadar MUCHÍSIMO."
ee7433c3dd161b65,L02 Conrad,Conrad_Outro_1,12,Conrad,En fin... Déjame salir.

# ===== Level 3: Alexander (Sunny) =====
# --- intro: Alexander_1_intro ---
dbca31128a900488,L03 Alexander,Alexander_1_intro,1,Alexander,"Buenas tardes. Este establecimiento atiende sin cita previa, ¿correcto?"
a6208f4370193b60,L03 Alexander,Alexander_1_intro,2,Kobold,¡Así es! ¿Es usted... de la universidad...?
fdf9d60aca05c19e,L03 Alexander,Alexander_1_intro,4,Alexander,"En efecto, ¡debe de conocer mi escudo! Enseño alquimia."
12456a9c2599222e,L03 Alexander,Alexander_1_intro,5,Alexander,... Una clase que he de impartir dentro de muy poco.
cccd2e909950ad59,L03 Alexander,Alexander_1_intro,6,Alexander,Excelente.
f5b90500599eaa0a,L03 Alexander,Alexander_1_intro,7,Alexander,Necesitaré que esto sea rápido; los alumnos no se enseñan solos.
26f8788d21d9fd7d,L03 Alexander,Alexander_1_intro,8,Kobold,Nunca he lavado a un dragón maestro... uau.
7cc55c8bb6442b93,L03 Alexander,Alexander_1_intro,9,Kobold,"¡Vale, voy a abrir la puerta!"
c9b9bda16ee1d468,L03 Alexander,Alexander_1_intro,10,Alexander,Profesor... Pero sí. No suelo ir a lavaderos públicos.
8569efc4ed5a6273,L03 Alexander,Alexander_1_intro,11,Alexander/Ryan,Gracias.
57c2b1f349d8b9e9,L03 Alexander,Alexander_1_intro,12,Alexander,"Ah, y le pido disculpas por estar absolutamente mugriento."
c44510120d3f5f7e,L03 Alexander,Alexander_1_intro,13,Alexander,Es un estado lamentable en el que me encuentro...
550840616bc8148d,L03 Alexander,Alexander_1_intro,14,Kobold,No está... tan sucio.
21e1f6bc71429bdb,L03 Alexander,Alexander_1_intro,15,Kobold,No hay problema. ¡Le abro la puerta ahora mismo!
14ddfac745bc0ec3,L03 Alexander,Alexander_1_intro,16,Alexander,"No, lo estoy."
65b94d53036df4ac,L03 Alexander,Alexander_1_intro,18,Alexander,¿Podría abrir la puerta?
f602395a77ff68c4,L03 Alexander,Alexander_1_intro,19,Kobold,Ah. Sí. Perdón.
# --- progress: Alexander_1_required ---
8bb197f659df9e12,L03 Alexander,Alexander_1_required,1,Alexander,Sabe... Este ambiente es bastante agradable. Muy... proletario.
c3971608b1a13f1b,L03 Alexander,Alexander_1_required,2,Kobold,¿prole... <i><size=70%>qué?
3afdda2c098fc834,L03 Alexander,Alexander_1_required,3,Kobold/Alexander/Ryan,¡Gracias!
90d6678c9549b1e0,L03 Alexander,Alexander_1_required,4,Alexander,"Ah, es decir... ¿de clase trabajadora?"
55c80016618e1bc5,L03 Alexander,Alexander_1_required,5,Alexander,"Disculpe, quería decir que disfruto de su lavado."
02fa2a9691178177,L03 Alexander,Alexander_1_required,6,Alexander,Por supuesto.
32e117cdd1f56f3f,L03 Alexander,Alexander_1_required,7,Alexander,¡Quién iba a saber que existían lugares como este tan al alcance del público!
# --- jerkoff: alexander_jerk_off_no ---
f33ca08a17779409,L03 Alexander,alexander_jerk_off_no,1,Alexander,<i>Oh.</i> No creo que esté preparado para eso todavía.
# --- mount_start: alexander_mount_no ---
170ebd10775afd58,L03 Alexander,alexander_mount_no,1,Alexander,No estoy... seguro de querer usar esto hoy.
# --- outro: Alexander_1_Outro ---
d202075090a8960b,L03 Alexander,Alexander_1_Outro,1,Alexander,He de decir que hizo un trabajo tan bueno como el de los lavadores privados.
b6069e62e167364f,L03 Alexander,Alexander_1_Outro,3,Kobold,"Mmmjm, siempre hago lo mejor que puedo."
981447d1952fe850,L03 Alexander,Alexander_1_Outro,4,Alexander,"Jaja, «Yip», en efecto."
5d7279822bcee7dd,L03 Alexander,Alexander_1_Outro,5,Alexander,¡Mis alumnos podrían aprender un par de cosas de su ética de trabajo!
8117291ab8529b4f,L03 Alexander,Alexander_1_Outro,6,Alexander,"Me encantaría seguir charlando, de veras, pero la clase es pronto."
dae0c0aa3ae01c37,L03 Alexander,Alexander_1_Outro,7,Alexander,...Gracias por esto.

# ===== Level 4: Ryan (Sunny) =====
# --- intro: Ryan_2_intro ---
7825d92f67bdcdef,L04 Ryan,Ryan_2_intro,1,Ryan,¡Hola de nuevo!
cd26586143766826,L04 Ryan,Ryan_2_intro,2,Kobold,"¡Hola, Ryan!"
6a67a8866ec70c09,L04 Ryan,Ryan_2_intro,4,Ryan,"Hola, qué bueno estar de vuelta."
921bd4effdaa2a2f,L04 Ryan,Ryan_2_intro,5,Ryan,Ja... sí que te gusta ese sonido.
387d0da740d0826e,L04 Ryan,Ryan_2_intro,6,Ryan,Necesito otro lavado.
e542b800ecfc350a,L04 Ryan,Ryan_2_intro,7,Ryan,Intento alejarme de casa un rato.
78b22bcc76942425,L04 Ryan,Ryan_2_intro,8,Ryan,Salí con unos amigos.
21abbb56e463a200,L04 Ryan,Ryan_2_intro,9,Ryan,Los marcadores fueron divertidos.
da3405e1151a476e,L04 Ryan,Ryan_2_intro,10,Ryan,Pero creo que ya es hora de limpiarme.
41dc14e2cd744b1b,L04 Ryan,Ryan_2_intro,11,Kobold,"Ah, claro. Pasa."
b231225bfcc08d4c,L04 Ryan,Ryan_2_intro,12,Kobold,¿Va todo bien?
056b5511850d7220,L04 Ryan,Ryan_2_intro,13,Ryan,"Vale, gracias."
b4e4d893367947a0,L04 Ryan,Ryan_2_intro,14,Ryan,"Sí, todo bien. Perdona."
c9cdea9d31e53d5b,L04 Ryan,Ryan_2_intro,15,Ryan,Solo fue un día duro. ¡Espero que esto ayude!
ab74167fe23c9db5,L04 Ryan,Ryan_2_intro,17,Ryan,"Bueno, eh... ¿la puerta?"
5cbc0ceea57587db,L04 Ryan,Ryan_2_intro,18,Kobold,Ah... sí. Voy.
08411b780900fb59,L04 Ryan,Ryan_2_intro,19,Kobold,Por supuesto. ¡Un momento!
a386908e3024f35e,L04 Ryan,Ryan_2_intro,20,Ryan,Genial.
# --- progress: Ryan_2_required ---
580684f8909e025d,L04 Ryan,Ryan_2_required,1,Ryan,Oye.
b4eff799a0271863,L04 Ryan,Ryan_2_required,2,Kobold,¿Hm?
fad448038cd06268,L04 Ryan,Ryan_2_required,3,Kobold,¿Qué pasa?
a1dd2ff2d1ef6beb,L04 Ryan,Ryan_2_required,4,Ryan,¿Puedo hacerte una pregunta?
2acd4405a7f14ae3,L04 Ryan,Ryan_2_required,5,Kobold,"Ya lo estás haciendo, ¿qué pasa?"
c10c037156053bfe,L04 Ryan,Ryan_2_required,6,Kobold,Claro.
4f6d869aa239596c,L04 Ryan,Ryan_2_required,7,Ryan,"Ah, cierto. Perdón."
0fa0dff561f86016,L04 Ryan,Ryan_2_required,8,Ryan,"Bueno, sobre... las relaciones."
9a38b89ed035e464,L04 Ryan,Ryan_2_required,9,Ryan,Si una relación es <i>tan</i> difícil y sabes que va a terminar.
9b943020b9ae2658,L04 Ryan,Ryan_2_required,10,Ryan,Y ya lo has intentado todo.
954ba66a076849a5,L04 Ryan,Ryan_2_required,12,Ryan,¿Cuándo terminas de verdad la relación?
f173e528733bb05a,L04 Ryan,Ryan_2_required,13,Kobold,Ay... Ryan...
7b102f547a549072,L04 Ryan,Ryan_2_required,14,Kobold,No... estoy seguro de poder responderte eso.
d74bb8fcbf89b62a,L04 Ryan,Ryan_2_required,15,Ryan,Lo sé. Sé que no debería soltarte todo esto.
64973f6ac9ac08be,L04 Ryan,Ryan_2_required,16,Ryan,Es que eres alguien con quien es muy cómodo estar.
93fa9e1a16f34a7d,L04 Ryan,Ryan_2_required,17,Ryan,Tienes razón... No hay forma de que pudieras.
797653f5e081152e,L04 Ryan,Ryan_2_required,18,Ryan,Solo me alegra no sentirme juzgado aquí.
b11d41e01fefb995,L04 Ryan,Ryan_2_required,20,Kobold,Gracias. A mí también me gusta estar contigo.
c6df1e087ef5d8e4,L04 Ryan,Ryan_2_required,21,Kobold,Espero que las cosas mejoren.
ebb96171ea7628a0,L04 Ryan,Ryan_2_required,22,Ryan/Kobold/Alexander,Me alegro.
91c0e3e9014024af,L04 Ryan,Ryan_2_required,23,Ryan,yo también.
# --- outro: Ryan_2_Outro ---
cb57ee6155ed6ca5,L04 Ryan,Ryan_2_Outro,1,Ryan,Muy bien. Todo limpio.
f6d370e531334fab,L04 Ryan,Ryan_2_Outro,2,Ryan,Perdona por soltarte todo eso antes.
a402a75e0522e087,L04 Ryan,Ryan_2_Outro,3,Kobold,¡No pasa nada!
94e0ea6f97e24a81,L04 Ryan,Ryan_2_Outro,4,Kobold,Sé que las cosas pueden ser difíciles.
4f66abc45de7ff53,L04 Ryan,Ryan_2_Outro,5,Ryan/Alexander,Es usted muy amable.
line:15f55959,L04 Ryan,Ryan_2_Outro,5,Ryan,Eres muy dulce.
ee65a6c9748b539c,L04 Ryan,Ryan_2_Outro,6,Ryan,Ojalá fuera tan fácil como en las películas.
0e95dd9dae12e50e,L04 Ryan,Ryan_2_Outro,7,Kobold,"Vuelve cuando quieras, Ryan."
78c778b6ee0575d9,L04 Ryan,Ryan_2_Outro,8,Kobold,"Si quieres hablar más del tema, tengo un minuto."
f204fcc6b711621e,L04 Ryan,Ryan_2_Outro,9,Ryan,"Lo haré, gracias."
72eaafd8ad3f6b0d,L04 Ryan,Ryan_2_Outro,10,Ryan,¿Seguro? No es que sea... algo divertido.
fe454a1e25772898,L04 Ryan,Ryan_2_Outro,11,Kobold,Tienes razón. No debería entrometerme.
513af1a2eeeef9b6,L04 Ryan,Ryan_2_Outro,12,Kobold,"No pasa nada, parece que lo necesitas."
f3ff11acd1b54309,L04 Ryan,Ryan_2_Outro,13,Ryan,Tranquilo. Gracias.
0b61ba409dc46906,L04 Ryan,Ryan_2_Outro,14,Ryan,"Sí, tienes razón."
5459b9d74fb7a529,L04 Ryan,Ryan_2_Outro,15,Ryan,Bueno. Mi novia llegó a casa antes que yo. Es una dragona que trabaja desde casa.
2cd54468954ee8c7,L04 Ryan,Ryan_2_Outro,16,Ryan,Llegué a casa un poco sucio. Y me gritó.
f7e4ec27dd7d6527,L04 Ryan,Ryan_2_Outro,17,Ryan,Me dijo que fuera a un lavadero y se hizo la súper ofendida.
2880304176197c02,L04 Ryan,Ryan_2_Outro,18,Ryan,Estaba... <i>muy</i> molesta porque yo estaba lleno de barro.
250b97243d1df1f7,L04 Ryan,Ryan_2_Outro,19,Kobold,¿Por eso viniste la primera vez?
bc78d04f7d5861dc,L04 Ryan,Ryan_2_Outro,20,Kobold,Suena a que ella exageró bastante.
08a70054f59e703a,L04 Ryan,Ryan_2_Outro,21,Ryan,Sí...
6079131a1c79adef,L04 Ryan,Ryan_2_Outro,22,Ryan,Pero la verdad es que me has ayudado mucho.
92536deee525f694,L04 Ryan,Ryan_2_Outro,23,Ryan,Me diste tiempo para pensar.
c3be2f1d3fa4404d,L04 Ryan,Ryan_2_Outro,25,Ryan,Eso mismo pensé yo.
9ebcf8a46cc189b7,L04 Ryan,Ryan_2_Outro,26,Ryan,Creo que está molesta por otra cosa...
8c3115a4e2a9a664,L04 Ryan,Ryan_2_Outro,27,Ryan,Es solo que no me gusta que lo pague conmigo.
393d8e5925dc5937,L04 Ryan,Ryan_2_Outro,31,Ryan,En fin...
7258b4e037805024,L04 Ryan,Ryan_2_Outro,32,Ryan,Gracias por escuchar.
951382e00968439d,L04 Ryan,Ryan_2_Outro,33,Kobold,"Cuando quieras, Ryan."
c41f39341b6c49ef,L04 Ryan,Ryan_2_Outro,34,Kobold,Por supuesto. Siento que estés pasando por todo esto.
553b3b011e56f6e2,L04 Ryan,Ryan_2_Outro,36,Ryan,No pasa nada. Ya se me ocurrirá algo.
bd7468846a30d095,L04 Ryan,Ryan_2_Outro,37,Kobold,Voy a abrirte la puerta.
a7f68522a6e41971,L04 Ryan,Ryan_2_Outro,38,Ryan,"¡Vale, adiós!"

# ===== Level 5: Conrad (Rainy) | sets level_5 | ends MedkitCompleted, level_5_complete =====
# --- intro: Conrad_Intro_2 ---
ed1060b120921b51,L05 Conrad,Conrad_Intro_2,1,Conrad,¿Tienes un botiquín?
33b8a4a45ccc09d4,L05 Conrad,Conrad_Intro_2,2,Kobold,¡¿Qué pasó?!
0a1daca6a7ffe060,L05 Conrad,Conrad_Intro_2,3,Kobold,"Oh, no, Conrad. ¿Estás bien?"
20e5d8710e635ec0,L05 Conrad,Conrad_Intro_2,4,Conrad,No tengo por qué contártelo.
20e7bf03f9acda80,L05 Conrad,Conrad_Intro_2,5,Conrad,"Bueno, ¿tienes un botiquín o no?"
b5df9715ed2e91ed,L05 Conrad,Conrad_Intro_2,6,Conrad,¿Tengo pinta de estar bien?
b91e8be1b03d1b61,L05 Conrad,Conrad_Intro_2,7,Conrad,No. No lo estoy. ¿Tienes un botiquín o no?
f974998c16103aa0,L05 Conrad,Conrad_Intro_2,8,Kobold,"Sí, tengo uno."
8ca82a3bb03f138c,L05 Conrad,Conrad_Intro_2,9,Kobold,Sí. Pero ¿qué pasó?
a94b34f629b2029a,L05 Conrad,Conrad_Intro_2,10,Conrad,Solo... abre la puerta.
# --- progress: Conrad_required_2 ---
4356fa179bb80e09,L05 Conrad,Conrad_required_2,1,Conrad,Soy un puto idiota.
d886f3d923f9c796,L05 Conrad,Conrad_required_2,2,Conrad,¡Esta es justo la clase de mierda que intento evitar!
ea8c1853a7d5966c,L05 Conrad,Conrad_required_2,3,Kobold,¿Quieres contarme qué pasó...?
bded00d07cb1e457,L05 Conrad,Conrad_required_2,4,Kobold,Siento que te hayan hecho daño...
02f000041eb5ab82,L05 Conrad,Conrad_required_2,5,Conrad,"¡Joder, no! Es vergonzoso, mierda."
58356b98fdf40dc3,L05 Conrad,Conrad_required_2,7,Conrad,¡No quiero tu lástima!
cb7847cb63566364,L05 Conrad,Conrad_required_2,9,Conrad,Es solo que...
b48f291ebc6b18fe,L05 Conrad,Conrad_required_2,10,Conrad,Odio que siempre acabe metido en situaciones así.
519b07c299436f2a,L05 Conrad,Conrad_required_2,11,Conrad,Empieza a parecer que la culpa es <i>mía</i>.
f5ad489eeba50b01,L05 Conrad,Conrad_required_2,12,Kobold,"<i>Esto</i> no es culpa tuya, Conrad."
6402f4608ceb7bbb,L05 Conrad,Conrad_required_2,13,Kobold,Siento mucho que te hayan hecho daño. ¿Quién fue?
8e59613d6cd60464,L05 Conrad,Conrad_required_2,14,Conrad,De verdad creo que esta vez sí lo fue...
7058e362e43623f0,L05 Conrad,Conrad_required_2,15,Conrad,Un draco en el bar... Fui un estúpido. No supe cerrar la boca.
ea289ebcdd7e81ef,L05 Conrad,Conrad_required_2,16,Conrad,Un draco cualquiera en el bar. Fui un estúpido... No supe cerrar la boca.
aff317c06781bc70,L05 Conrad,Conrad_required_2,17,Conrad,¡No lo entiendo! ¿Por qué tengo que comportarme así?
da5eed4c72eb1073,L05 Conrad,Conrad_required_2,18,Kobold,¿Comportarte cómo?
193bb66a944990a8,L05 Conrad,Conrad_required_2,19,Kobold,"A mí me pareces bastante genial, Conrad."
c69250ea092a7fcd,L05 Conrad,Conrad_required_2,20,Conrad,Como... ¿un cabrón? Sé que es una mierda estar conmigo.
c2f21da58e28df4f,L05 Conrad,Conrad_required_2,21,Conrad,Eres amable. Es más de lo que merezco.
9c529e9f79f39a21,L05 Conrad,Conrad_required_2,22,Conrad,Soy un cabrón. Sé que lo soy.
4b7317a793a0f728,L05 Conrad,Conrad_required_2,23,Conrad,Perdona por haberte gritado antes.
c4c0c9950baa723f,L05 Conrad,Conrad_required_2,24,Conrad,No te lo mereces.
9fa8cd9193124e79,L05 Conrad,Conrad_required_2,25,Kobold,Tranquilo. Está claro que estás pasando por mucho.
249133e0671a807b,L05 Conrad,Conrad_required_2,26,Kobold,No pasa nada.
c61717fe95ec2b9c,L05 Conrad,Conrad_required_2,27,Conrad,Eso no significa que tenga que gritarte.
652daa6043287e1b,L05 Conrad,Conrad_required_2,28,Conrad,Se acabaron las excusas.
65b4e7b9caad6028,L05 Conrad,Conrad_required_2,29,Conrad,"No, sí pasa. Se acabaron las excusas."
334ade0356dff453,L05 Conrad,Conrad_required_2,30,Conrad,Tengo que ser mejor. <i>Quiero </i>ser mejor.
1d190e45e1ddc239,L05 Conrad,Conrad_required_2,31,Conrad,"Solo, ehm... No le digas a nadie que estoy diciendo todo esto."
3969155d983b9b32,L05 Conrad,Conrad_required_2,32,Kobold,Tu secreto está a salvo conmigo.
