key,section,node,order,speaker,translation
fac432bdcfb4b753,L02 Conrad,Conrad_Outro_1,11,Conrad,"Ähm, nein, ich bin dann nur ECHT sauer."
ee7433c3dd161b65,L02 Conrad,Conrad_Outro_1,12,Conrad,Egal... Lass mich raus.

# ===== Level 3: Alexander (Sunny) =====
# --- intro: Alexander_1_intro ---
dbca31128a900488,L03 Alexander,Alexander_1_intro,1,Alexander,"Guten Abend. Dieses Etablissement nimmt auch Laufkundschaft an, richtig?"
a6208f4370193b60,L03 Alexander,Alexander_1_intro,2,Kobold,Ja! Sind Sie... von der Hochschule...?
fdf9d60aca05c19e,L03 Alexander,Alexander_1_intro,4,Alexander,"In der Tat, Sie kennen wohl mein Wappen! Ich lehre Alchemie."
12456a9c2599222e,L03 Alexander,Alexander_1_intro,5,Alexander,... Und eine Vorlesung davon steht recht bald an.
cccd2e909950ad59,L03 Alexander,Alexander_1_intro,6,Alexander,Ausgezeichnet.
f5b90500599eaa0a,L03 Alexander,Alexander_1_intro,7,Alexander,"Es muss zügig gehen, die Studenten unterrichten sich nicht von selbst."
26f8788d21d9fd7d,L03 Alexander,Alexander_1_intro,8,Kobold,Ich hab noch nie einen Lehrerdrachen gewaschen... woah.
7cc55c8bb6442b93,L03 Alexander,Alexander_1_intro,9,Kobold,"Okay, ich mache das Tor auf!"
c9b9bda16ee1d468,L03 Alexander,Alexander_1_intro,10,Alexander,Professor... Aber ja. Für gewöhnlich gehe ich nicht in öffentliche Waschanstalten.
8569efc4ed5a6273,L03 Alexander,Alexander_1_intro,11,Alexander/Ryan,Vielen Dank.
57c2b1f349d8b9e9,L03 Alexander,Alexander_1_intro,12,Alexander,"Oh, und ich entschuldige mich dafür, dass ich vollkommen verdreckt bin."
c44510120d3f5f7e,L03 Alexander,Alexander_1_intro,13,Alexander,"Ein bedauerlicher Zustand, in dem ich mich befinde..."
550840616bc8148d,L03 Alexander,Alexander_1_intro,14,Kobold,Sie sind... gar nicht so schmutzig.
21e1f6bc71429bdb,L03 Alexander,Alexander_1_intro,15,Kobold,Kein Problem. Ich mach Ihnen das Tor auf!
14ddfac745bc0ec3,L03 Alexander,Alexander_1_intro,16,Alexander,"Doch, das bin ich."
65b94d53036df4ac,L03 Alexander,Alexander_1_intro,18,Alexander,Würden Sie das Tor öffnen?
f602395a77ff68c4,L03 Alexander,Alexander_1_intro,19,Kobold,Oh. Ja. Verzeihung.
# --- progress: Alexander_1_required ---
8bb197f659df9e12,L03 Alexander,Alexander_1_required,1,Alexander,Wissen Sie... diese Umgebung ist recht angenehm. Sehr... proletarisch.
c3971608b1a13f1b,L03 Alexander,Alexander_1_required,2,Kobold,Prole... <i><size=70%>wie?
3afdda2c098fc834,L03 Alexander,Alexander_1_required,3,Kobold/Alexander/Ryan,Danke!
90d6678c9549b1e0,L03 Alexander,Alexander_1_required,4,Alexander,"Oh, also... Arbeiterklasse?"
55c80016618e1bc5,L03 Alexander,Alexander_1_required,5,Alexander,"Verzeihung, ich wollte sagen, dass mir Ihre Wäsche gefällt."
02fa2a9691178177,L03 Alexander,Alexander_1_required,6,Alexander,Selbstverständlich.
32e117cdd1f56f3f,L03 Alexander,Alexander_1_required,7,Alexander,"Wer hätte gedacht, dass es solche Orte so leicht zugänglich für die Allgemeinheit gibt!"
# --- jerkoff: alexander_jerk_off_no ---
f33ca08a17779409,L03 Alexander,alexander_jerk_off_no,1,Alexander,"<i>Oh.</i> Ich glaube, dafür bin ich noch nicht bereit."
# --- mount_start: alexander_mount_no ---
170ebd10775afd58,L03 Alexander,alexander_mount_no,1,Alexander,"Ich bin mir... nicht sicher, ob ich das heute nutzen möchte."
# --- outro: Alexander_1_Outro ---
d202075090a8960b,L03 Alexander,Alexander_1_Outro,1,Alexander,"Ich muss sagen, Sie haben ebenso gute Arbeit geleistet wie private Wäscher."
b6069e62e167364f,L03 Alexander,Alexander_1_Outro,3,Kobold,"Mmmhm, ich gebe immer mein Bestes."
981447d1952fe850,L03 Alexander,Alexander_1_Outro,4,Alexander,"Haha, „Yip"", in der Tat."
5d7279822bcee7dd,L03 Alexander,Alexander_1_Outro,5,Alexander,Meine Studenten könnten sich von Ihrer Arbeitsmoral eine Scheibe abschneiden!
8117291ab8529b4f,L03 Alexander,Alexander_1_Outro,6,Alexander,"Ich würde wirklich gern noch weiterplaudern, aber die Vorlesung beginnt bald."
dae0c0aa3ae01c37,L03 Alexander,Alexander_1_Outro,7,Alexander,...Ich danke Ihnen dafür.

# ===== Level 4: Ryan (Sunny) =====
# --- intro: Ryan_2_intro ---
7825d92f67bdcdef,L04 Ryan,Ryan_2_intro,1,Ryan,"Hi, ich bin wieder da!"
cd26586143766826,L04 Ryan,Ryan_2_intro,2,Kobold,"Hi, Ryan!"
6a67a8866ec70c09,L04 Ryan,Ryan_2_intro,4,Ryan,"Hey, schön, wieder hier zu sein."
921bd4effdaa2a2f,L04 Ryan,Ryan_2_intro,5,Ryan,Hah... du magst dieses Geräusch echt.
387d0da740d0826e,L04 Ryan,Ryan_2_intro,6,Ryan,Ich brauche wieder eine Wäsche.
e542b800ecfc350a,L04 Ryan,Ryan_2_intro,7,Ryan,Ich will nur ein bisschen raus aus dem Haus.
78b22bcc76942425,L04 Ryan,Ryan_2_intro,8,Ryan,Ich war mit ein paar Freunden unterwegs.
21abbb56e463a200,L04 Ryan,Ryan_2_intro,9,Ryan,Die Märkte haben Spaß gemacht.
da3405e1151a476e,L04 Ryan,Ryan_2_intro,10,Ryan,"Aber ich glaub, es wird Zeit, mich sauber zu machen."
41dc14e2cd744b1b,L04 Ryan,Ryan_2_intro,11,Kobold,"Oh, klar. Komm rein."
b231225bfcc08d4c,L04 Ryan,Ryan_2_intro,12,Kobold,Ist alles in Ordnung?
056b5511850d7220,L04 Ryan,Ryan_2_intro,13,Ryan,"Okay, danke."
b4e4d893367947a0,L04 Ryan,Ryan_2_intro,14,Ryan,"Ja, alles gut. Sorry."
c9cdea9d31e53d5b,L04 Ryan,Ryan_2_intro,15,Ryan,Nur ein harter Tag. Hoffentlich hilft das hier!
ab74167fe23c9db5,L04 Ryan,Ryan_2_intro,17,Ryan,"Also, äh, Tor?"
5cbc0ceea57587db,L04 Ryan,Ryan_2_intro,18,Kobold,Oh... ja. Bin dran.
08411b780900fb59,L04 Ryan,Ryan_2_intro,19,Kobold,Natürlich. Einen Moment!
a386908e3024f35e,L04 Ryan,Ryan_2_intro,20,Ryan,Super.
# --- progress: Ryan_2_required ---
580684f8909e025d,L04 Ryan,Ryan_2_required,1,Ryan,Hey.
b4eff799a0271863,L04 Ryan,Ryan_2_required,2,Kobold,Hm?
fad448038cd06268,L04 Ryan,Ryan_2_required,3,Kobold,Was gibt's?
a1dd2ff2d1ef6beb,L04 Ryan,Ryan_2_required,4,Ryan,Darf ich dich was fragen?
2acd4405a7f14ae3,L04 Ryan,Ryan_2_required,5,Kobold,"Tust du doch schon, was gibt's?"
c10c037156053bfe,L04 Ryan,Ryan_2_required,6,Kobold,Klar.
4f6d869aa239596c,L04 Ryan,Ryan_2_required,7,Ryan,"Oh, stimmt. Sorry."
0fa0dff561f86016,L04 Ryan,Ryan_2_required,8,Ryan,"Also, was... Beziehungen angeht."
9a38b89ed035e464,L04 Ryan,Ryan_2_required,9,Ryan,"Wenn eine Beziehung <i>so</i> holprig ist und du weißt, dass sie enden wird."
9b943020b9ae2658,L04 Ryan,Ryan_2_required,10,Ryan,Und du hast alles versucht.
954ba66a076849a5,L04 Ryan,Ryan_2_required,12,Ryan,Wann beendet man die Beziehung dann wirklich?
f173e528733bb05a,L04 Ryan,Ryan_2_required,13,Kobold,"Ach, Ryan..."
7b102f547a549072,L04 Ryan,Ryan_2_required,14,Kobold,"Ich... bin nicht sicher, ob ich dir das beantworten kann."
d74bb8fcbf89b62a,L04 Ryan,Ryan_2_required,15,Ryan,"Ich weiß. Ich weiß, ich sollte das nicht bei dir abladen."
64973f6ac9ac08be,L04 Ryan,Ryan_2_required,16,Ryan,"Es ist einfach so angenehm, in deiner Nähe zu sein."
93fa9e1a16f34a7d,L04 Ryan,Ryan_2_required,17,Ryan,Du hast recht... Das kannst du gar nicht.
797653f5e081152e,L04 Ryan,Ryan_2_required,18,Ryan,"Ich bin einfach froh, dass ich mich hier nicht verurteilt fühle."
b11d41e01fefb995,L04 Ryan,Ryan_2_required,20,Kobold,Danke. Ich bin auch gern in deiner Nähe.
c6df1e087ef5d8e4,L04 Ryan,Ryan_2_required,21,Kobold,"Ich hoffe, es wird besser."
ebb96171ea7628a0,L04 Ryan,Ryan_2_required,22,Ryan/Kobold/Alexander,Das freut mich.
91c0e3e9014024af,L04 Ryan,Ryan_2_required,23,Ryan,Ich auch.
# --- outro: Ryan_2_Outro ---
cb57ee6155ed6ca5,L04 Ryan,Ryan_2_Outro,1,Ryan,Alles klar. Ganz sauber.
f6d370e531334fab,L04 Ryan,Ryan_2_Outro,2,Ryan,"Tut mir leid, dass ich das vorhin alles bei dir abgeladen hab."
a402a75e0522e087,L04 Ryan,Ryan_2_Outro,3,Kobold,Ist schon okay!
94e0ea6f97e24a81,L04 Ryan,Ryan_2_Outro,4,Kobold,"Ich weiß, dass es manchmal hart sein kann."
4f66abc45de7ff53,L04 Ryan,Ryan_2_Outro,5,Ryan/Alexander,Du bist wirklich lieb.
ee65a6c9748b539c,L04 Ryan,Ryan_2_Outro,6,Ryan,"Ich wünschte, es wäre so einfach wie im Film."
0e95dd9dae12e50e,L04 Ryan,Ryan_2_Outro,7,Kobold,"Komm wieder, wann immer du willst, Ryan."
78c778b6ee0575d9,L04 Ryan,Ryan_2_Outro,8,Kobold,"Wenn du noch mehr darüber reden willst, hab ich eine Minute."
f204fcc6b711621e,L04 Ryan,Ryan_2_Outro,9,Ryan,"Mach ich, danke."
72eaafd8ad3f6b0d,L04 Ryan,Ryan_2_Outro,10,Ryan,Sicher? Es ist nicht gerade... lustiges Zeug.
fe454a1e25772898,L04 Ryan,Ryan_2_Outro,11,Kobold,Du hast recht. Ich sollte nicht nachbohren.
513af1a2eeeef9b6,L04 Ryan,Ryan_2_Outro,12,Kobold,"Ist schon gut, es klingt, als bräuchtest du das."
f3ff11acd1b54309,L04 Ryan,Ryan_2_Outro,13,Ryan,Alles gut. Danke.
0b61ba409dc46906,L04 Ryan,Ryan_2_Outro,14,Ryan,"Ja, du hast recht."
5459b9d74fb7a529,L04 Ryan,Ryan_2_Outro,15,Ryan,Also. Meine Freundin war vor mir zu Hause. Sie ist eine Drachin im Homeoffice.
2cd54468954ee8c7,L04 Ryan,Ryan_2_Outro,16,Ryan,Ich kam etwas dreckig nach Hause. Und sie hat mich angeschrien.
f7e4ec27dd7d6527,L04 Ryan,Ryan_2_Outro,17,Ryan,"Hat mir gesagt, ich soll zu einer Waschanlage, und tat extrem beleidigt."
2880304176197c02,L04 Ryan,Ryan_2_Outro,18,Ryan,"War... <i>richtig</i> sauer, dass ich schlammig war."
250b97243d1df1f7,L04 Ryan,Ryan_2_Outro,19,Kobold,Bist du deshalb das erste Mal hergekommen?
bc78d04f7d5861dc,L04 Ryan,Ryan_2_Outro,20,Kobold,Das klingt nach einer Überreaktion von ihr.
08a70054f59e703a,L04 Ryan,Ryan_2_Outro,21,Ryan,Ja...
6079131a1c79adef,L04 Ryan,Ryan_2_Outro,22,Ryan,"Aber ehrlich, du hast mir sehr geholfen."
92536deee525f694,L04 Ryan,Ryan_2_Outro,23,Ryan,Hat mir Zeit zum Nachdenken gegeben.
c3be2f1d3fa4404d,L04 Ryan,Ryan_2_Outro,25,Ryan,Das hab ich auch gedacht.
9ebcf8a46cc189b7,L04 Ryan,Ryan_2_Outro,26,Ryan,"Ich glaub, sie ist wegen was anderem sauer..."
8c3115a4e2a9a664,L04 Ryan,Ryan_2_Outro,27,Ryan,"Ich mag nur nicht, dass sie es an mir auslässt."
393d8e5925dc5937,L04 Ryan,Ryan_2_Outro,31,Ryan,Na ja...
7258b4e037805024,L04 Ryan,Ryan_2_Outro,32,Ryan,Danke fürs Zuhören.
951382e00968439d,L04 Ryan,Ryan_2_Outro,33,Kobold,"Jederzeit, Ryan."
c41f39341b6c49ef,L04 Ryan,Ryan_2_Outro,34,Kobold,"Natürlich. Tut mir leid, dass du das alles durchmachst."
line:6b245989,L04 Ryan,Ryan_2_Outro,35,Ryan,Danke dir.
553b3b011e56f6e2,L04 Ryan,Ryan_2_Outro,36,Ryan,Schon okay. Ich finde schon eine Lösung.
bd7468846a30d095,L04 Ryan,Ryan_2_Outro,37,Kobold,Ich mach dir das Tor auf.
a7f68522a6e41971,L04 Ryan,Ryan_2_Outro,38,Ryan,"Okay, tschüss!"

# ===== Level 5: Conrad (Rainy) | sets level_5 | ends MedkitCompleted, level_5_complete =====
# --- intro: Conrad_Intro_2 ---
ed1060b120921b51,L05 Conrad,Conrad_Intro_2,1,Conrad,Hast du 'nen Verbandskasten?
33b8a4a45ccc09d4,L05 Conrad,Conrad_Intro_2,2,Kobold,Was ist passiert!?
0a1daca6a7ffe060,L05 Conrad,Conrad_Intro_2,3,Kobold,"Oh nein, Conrad. Geht's dir gut?"
20e5d8710e635ec0,L05 Conrad,Conrad_Intro_2,4,Conrad,Das muss ich dir nicht erzählen.
20e7bf03f9acda80,L05 Conrad,Conrad_Intro_2,5,Conrad,"Also, hast du 'nen Verbandskasten oder nicht?"
b5df9715ed2e91ed,L05 Conrad,Conrad_Intro_2,6,Conrad,"Seh ich aus, als ob's mir gut geht?"
b91e8be1b03d1b61,L05 Conrad,Conrad_Intro_2,7,Conrad,Nein. Tut es nicht. Hast du 'nen Verbandskasten oder nicht?
f974998c16103aa0,L05 Conrad,Conrad_Intro_2,8,Kobold,"Ja, hab ich."
8ca82a3bb03f138c,L05 Conrad,Conrad_Intro_2,9,Kobold,Hab ich. Aber was ist passiert?
a94b34f629b2029a,L05 Conrad,Conrad_Intro_2,10,Conrad,Mach einfach... das Tor auf.
# --- progress: Conrad_required_2 ---
4356fa179bb80e09,L05 Conrad,Conrad_required_2,1,Conrad,Ich bin so ein Idiot.
d886f3d923f9c796,L05 Conrad,Conrad_required_2,2,Conrad,Genau so eine Scheiße versuch ich zu vermeiden!
ea8c1853a7d5966c,L05 Conrad,Conrad_required_2,3,Kobold,"Willst du erzählen, was passiert ist...?"
bded00d07cb1e457,L05 Conrad,Conrad_required_2,4,Kobold,"Tut mir leid, dass du verletzt wurdest..."
02f000041eb5ab82,L05 Conrad,Conrad_required_2,5,Conrad,"Scheiße, nein! Ist peinlich genug."
58356b98fdf40dc3,L05 Conrad,Conrad_required_2,7,Conrad,Ich will dein Mitleid nicht!
cb7847cb63566364,L05 Conrad,Conrad_required_2,9,Conrad,Es ist nur...
b48f291ebc6b18fe,L05 Conrad,Conrad_required_2,10,Conrad,"Ich hasse es, dass ich ständig in solche Situationen gerate."
519b07c299436f2a,L05 Conrad,Conrad_required_2,11,Conrad,"Langsam fühlt es sich an, als wär's <i>meine</i> Schuld."
f5ad489eeba50b01,L05 Conrad,Conrad_required_2,12,Kobold,"<i>Das</i> ist nicht deine Schuld, Conrad."
6402f4608ceb7bbb,L05 Conrad,Conrad_required_2,13,Kobold,"Es tut mir echt leid, dass du verletzt wurdest. Wer war das?"
8e59613d6cd60464,L05 Conrad,Conrad_required_2,14,Conrad,"Ich glaub, diesmal war's das wirklich..."
7058e362e43623f0,L05 Conrad,Conrad_required_2,15,Conrad,So ein Drake in der Kneipe... Ich war dumm. Konnte mein Maul nicht halten.
ea289ebcdd7e81ef,L05 Conrad,Conrad_required_2,16,Conrad,Nur so ein Drake in der Kneipe. War dumm... Konnte mein Maul nicht halten.
aff317c06781bc70,L05 Conrad,Conrad_required_2,17,Conrad,Ich kapier's nicht! Warum muss ich mich so aufführen?
da5eed4c72eb1073,L05 Conrad,Conrad_required_2,18,Kobold,Wie aufführen?
193bb66a944990a8,L05 Conrad,Conrad_required_2,19,Kobold,"Ich find dich ziemlich cool, Conrad."
c69250ea092a7fcd,L05 Conrad,Conrad_required_2,20,Conrad,"Na... wie ein Arschloch? Ich weiß, dass es ätzend ist, mit mir zusammen zu sein."
