key,section,node,order,speaker,translation
d3c6dd1cf6eefa2a,L01 Ryan,Ryan_1_PhoneTutorial,3,Kobold,"Да, поговорил."
38526f3244d3b009,L01 Ryan,Ryan_1_PhoneTutorial,4,Phone,"А, хорошо."
ab5df625bc76dbd4,L01 Ryan,Ryan_1_PhoneTutorial,5,Phone/Ryan/Alexander/Conrad/Kobold,...
4d4a3684433b7f10,L01 Ryan,Ryan_1_PhoneTutorial,6,Phone,В таком случае... Продуктивного дня.
07c91bff06f38512,L01 Ryan,Ryan_1_PhoneTutorial,7,Phone,"Здравствуйте, <i>«Франшиза Drag'n wash 223»...</i> Вы уже разобрались, как взаимодействовать с предметами?"
3d08b37cdf5c2183,L01 Ryan,Ryan_1_PhoneTutorial,8,Kobold,Не-а.
01888febaebd67cd,L01 Ryan,Ryan_1_PhoneTutorial,9,Kobold,"Кажется, разобрался!"
085283be600618d2,L01 Ryan,Ryan_1_PhoneTutorial,10,Phone,Ясно...
4ad86617a918d8ec,L01 Ryan,Ryan_1_PhoneTutorial,11,Phone,"Что ж, подойдите к окну и поговорите с вашим клиентом."
af789b5c60f24630,L01 Ryan,Ryan_1_PhoneTutorial,12,Phone,"После этого его, разумеется, нужно будет впустить."
bb645759b5bd99d4,L01 Ryan,Ryan_1_PhoneTutorial,13,Phone,Отлично. Тогда не забудьте поприветствовать вашего клиента у окна.
474ab3afa218a5df,L01 Ryan,Ryan_1_PhoneTutorial,14,Kobold,Хорошо!
7d869361bdb13d98,L01 Ryan,Ryan_1_PhoneTutorial,15,Phone,Продуктивного дня.
# --- progress: Ryan_1_required ---
098ac93ca7999f8c,L01 Ryan,Ryan_1_required,1,Ryan,"Так ты, значит, дипломированный мойщик драконов, да?"
7b999e621945fe90,L01 Ryan,Ryan_1_required,2,Kobold,Ага!
1cb7709c2b6cdc0b,L01 Ryan,Ryan_1_required,3,Kobold,Мою всего несколько недель!
9b9024cada67653e,L01 Ryan,Ryan_1_required,4,Ryan,"О, круто!"
fbd8fe3b49aed7c5,L01 Ryan,Ryan_1_required,5,Ryan,Я обычно обхожусь шлангом дома...
3f742efbf9edb2ee,L01 Ryan,Ryan_1_required,6,Ryan,"О, так это в новинку для нас обоих!"
e6c276d67e994ed5,L01 Ryan,Ryan_1_required,7,Ryan,"Честно, я удивлён, как тут хорошо."
e99ba1a86146f1aa,L01 Ryan,Ryan_1_required,8,Ryan,"Приятно отдохнуть от всего, что там снаружи."
# --- nag: Ryan_1_nag ---
c2aa03c999eb7731,L01 Ryan,Ryan_1_nag,1,Ryan,"Эй, я хочу кое-что сказать!"
5b798fca0ab51d6c,L01 Ryan,Ryan_1_nag,2,Ryan,"Подойди, пожалуйста, туда, где я тебя вижу."
# --- jerkoff: ryan_jerk_off_no ---
2e75bb6a3610c11b,L01 Ryan,ryan_jerk_off_no,1,Ryan,"Слушай... Может, «поработаешь руками» попозже?"
# --- mount_start: ryan_mount_no ---
91c3bf04fb99ce8b,L01 Ryan,ryan_mount_no,1,Ryan,"Хм, думаю, станок я пропущу."
# --- outro: Ryan_1_Outro ---
0d26aa953ca02c41,L01 Ryan,Ryan_1_Outro,1,Ryan,"Кажется, я весь чистый!"
699cdec6a62f5ff3,L01 Ryan,Ryan_1_Outro,2,Ryan,Это было куда приятнее шланга.
c3bbf19f280c6dde,L01 Ryan,Ryan_1_Outro,3,Kobold,Всегда пожалуйста.
66984a1e53d3e869,L01 Ryan,Ryan_1_Outro,4,Kobold,Ага! Приходите в любое время.
d629b0ed3f97727c,L01 Ryan,Ryan_1_Outro,6,Ryan,Обязательно расскажу другим об этом месте
e12cf68db48908a3,L01 Ryan,Ryan_1_Outro,7,Ryan,Я точно буду иметь это место в виду.
29a9062b9b45c6ef,L01 Ryan,Ryan_1_Outro,8,Ryan,Ха-ха. И тебе «Yip».
0712e97652e51758,L01 Ryan,Ryan_1_Outro,9,Ryan,"Ну, мне тут понравилось, до встречи!"
17f93a33eafe382c,L01 Ryan,Ryan_1_Outro,10,Ryan,"Откроешь ворота, чтобы меня выпустить?"
1aa7b1c1d5fb1fd6,L01 Ryan,Ryan_1_Outro,12,Ryan/Conrad/Kobold/Dragon,Спасибо!

# ===== Level 2: Conrad (Sunny) =====
# --- intro: Conrad_Intro_1 ---
d391aece578e396f,L02 Conrad,Conrad_Intro_1,1,Conrad,"<gradient=""yellow - orange""><size=140%>ЭЙ! </gradient><size=100%>Это тут моют, да?"
e2b71fbe0e3a8220,L02 Conrad,Conrad_Intro_1,2,Conrad,"Мне надо блестеть. Похоже, ты для этого и нужен. <size=70%> Ха."
198e07bd20a7e40b,L02 Conrad,Conrad_Intro_1,3,Kobold,"Ага, сюда, пожалуйста."
d474060b980dd4bb,L02 Conrad,Conrad_Intro_1,4,Kobold,Мы найдём для вас окошко.
6c70580a9b88273d,L02 Conrad,Conrad_Intro_1,5,Conrad,Отлично. Но ворота-то открой. Впусти Конрада!
# --- progress: Conrad_required_1 ---
87e002767e44df8e,L02 Conrad,Conrad_required_1,1,Conrad,Та<size=90%>а<size=80%>а<size=70%>а<size=60%>ак... <size=100%>Интересно было
2d6d31d664759240,L02 Conrad,Conrad_required_1,2,Conrad,"У вас тут ещё и <i>особые концовки</i> делают, да?"
906e9b3e20a54dc2,L02 Conrad,Conrad_required_1,3,Kobold,У нас каждая концовка особая!
c41cb150dfd261d8,L02 Conrad,Conrad_required_1,4,Kobold,Типа... что-то сексуальное?
0c503978e6cd3a78,L02 Conrad,Conrad_required_1,5,Conrad,Э... Это не то-
c9ce0c4dd28236fa,L02 Conrad,Conrad_required_1,6,Conrad,"Вы тут доводите больших драконов, <size=60%>вроде меня, <size=100%>до кончины?"
daac14e0bc00f0ad,L02 Conrad,Conrad_required_1,7,Kobold,Чт- а- <size=80%>оа. <size=60%>мы не-
824dda92c5ffbad9,L02 Conrad,Conrad_required_1,8,Kobold,"Ой, нет."
33cb9fb42cd6a080,L02 Conrad,Conrad_required_1,9,Conrad,Чего!? это ужасно! У вас даже станка нет...?
96b0e7561e23fcbb,L02 Conrad,Conrad_required_1,10,Kobold,эм... <size=60%>нет?
175ccc13192756d4,L02 Conrad,Conrad_required_1,11,Conrad,"Ну, тогда лучше обзаведись!"
fcc67c51c62fb4e9,L02 Conrad,Conrad_required_1,12,Conrad,Хотя бы руками можешь поработать. Хех.
a29919179016a4e8,L02 Conrad,Conrad_required_1,13,Conrad,Да? Что-то я станка не вижу.
6ec80eb8deb5afd8,L02 Conrad,Conrad_required_1,14,Kobold,"Ой... да, у нас его нет."
22706d3faee3b165,L02 Conrad,Conrad_required_1,15,Kobold,"Нет, мы такого здесь не предлагаем."
4a8d1297fbe8f246,L02 Conrad,Conrad_required_1,16,Conrad,Хреново тогда. Надо это менять.
# --- jerkoff: Conrad_1_JerkOff_Start ---
6d4db2b6b39822b2,L02 Conrad,Conrad_1_JerkOff_Start,1,Conrad,"О, бля, да."
8fc6411ffc04a8f3,L02 Conrad,Conrad_1_JerkOff_Start,2,Conrad,Продолжай.
# --- cum: Conrad_1_Cum ---
e51f82fb1e4773ad,L02 Conrad,Conrad_1_Cum,1,Conrad,"<size=140%> ЕБАТЬ, ДА!"
6d721d6e2ad2ae1c,L02 Conrad,Conrad_1_Cum,2,Conrad,<size=100%> Охренеть как хорошо!
# --- mount_start: conrad_mount_no ---
b902443f60bdba87,L02 Conrad,conrad_mount_no,1,Conrad,Воу. Эм.
ccdcfc48472b3533,L02 Conrad,conrad_mount_no,2,Conrad,Обычно я станку не отказываю. Но не сейчас.
# --- outro: Conrad_Outro_1 ---
2edaf16ee5b742a8,L02 Conrad,Conrad_Outro_1,1,Conrad,Помыли нормально.
882508b81f97e7cf,L02 Conrad,Conrad_Outro_1,2,Conrad,"Хотя в любой другой мойке, где я был, есть хотя бы станок"
51335374627e92a3,L02 Conrad,Conrad_Outro_1,3,Kobold,Простите...
598e348ffe7cc978,L02 Conrad,Conrad_Outro_1,4,Kobold,"Я закажу, обещаю!"
3eba607f0573bf98,L02 Conrad,Conrad_Outro_1,5,Conrad,Не извиняйся! Купи станок!
4e52b9a8b0ae1335,L02 Conrad,Conrad_Outro_1,6,Conrad,Любой уважающий себя мойщик умеет ублажить дракона.
25d0b6008550c533,L02 Conrad,Conrad_Outro_1,7,Kobold,Хорошо. Я закажу станок.
2e92d12d86bf03a5,L02 Conrad,Conrad_Outro_1,8,Conrad,"Вот. Лады, выпускай меня."
426726c5d08284a8,L02 Conrad,Conrad_Outro_1,9,Conrad,"Хорошо, уж постарайся. Если я вернусь, а его нет..."
28c3830dac3b9c5b,L02 Conrad,Conrad_Outro_1,10,Kobold,Это угроза...?
fac432bdcfb4b753,L02 Conrad,Conrad_Outro_1,11,Conrad,"Эм, нет, я просто буду ОЧЕНЬ расстроен."
ee7433c3dd161b65,L02 Conrad,Conrad_Outro_1,12,Conrad,Короче... Выпускай меня.

# ===== Level 3: Alexander (Sunny) =====
# --- intro: Alexander_1_intro ---
dbca31128a900488,L03 Alexander,Alexander_1_intro,1,Alexander,"Добрый вечер. В этом заведении принимают без записи, верно?"
a6208f4370193b60,L03 Alexander,Alexander_1_intro,2,Kobold,Принимаем! Вы... из колледжа...?
fdf9d60aca05c19e,L03 Alexander,Alexander_1_intro,4,Alexander,"Именно так, вы, должно быть, узнали мой герб! Я преподаю алхимию."
12456a9c2599222e,L03 Alexander,Alexander_1_intro,5,Alexander,"... Занятие, которое мне предстоит вести совсем скоро."
cccd2e909950ad59,L03 Alexander,Alexander_1_intro,6,Alexander,Превосходно.
f5b90500599eaa0a,L03 Alexander,Alexander_1_intro,7,Alexander,"Мне нужно управиться быстро, студенты сами себя не обучат."
26f8788d21d9fd7d,L03 Alexander,Alexander_1_intro,8,Kobold,Никогда не мыл дракона-учителя... ух ты.
7cc55c8bb6442b93,L03 Alexander,Alexander_1_intro,9,Kobold,"Хорошо, я открою ворота!"
c9b9bda16ee1d468,L03 Alexander,Alexander_1_intro,10,Alexander,Профессора... Но да. Я обычно не хожу в общественные мойки.
8569efc4ed5a6273,L03 Alexander,Alexander_1_intro,11,Alexander/Ryan,Благодарю вас.
57c2b1f349d8b9e9,L03 Alexander,Alexander_1_intro,12,Alexander,"О, и прошу прощения за то, что я совершенно грязен."
c44510120d3f5f7e,L03 Alexander,Alexander_1_intro,13,Alexander,"Прискорбное положение, в котором я оказался..."
550840616bc8148d,L03 Alexander,Alexander_1_intro,14,Kobold,Вы... не такой уж и грязный.
21e1f6bc71429bdb,L03 Alexander,Alexander_1_intro,15,Kobold,Без проблем. Сейчас открою вам ворота!
14ddfac745bc0ec3,L03 Alexander,Alexander_1_intro,16,Alexander,"Нет, грязен."
65b94d53036df4ac,L03 Alexander,Alexander_1_intro,18,Alexander,Не откроете ли вы ворота?
f602395a77ff68c4,L03 Alexander,Alexander_1_intro,19,Kobold,Ой. да. Простите.
# --- progress: Alexander_1_required ---
8bb197f659df9e12,L03 Alexander,Alexander_1_required,1,Alexander,Знаете... Здешняя обстановка весьма приятна. Очень... пролетарская.
c3971608b1a13f1b,L03 Alexander,Alexander_1_required,2,Kobold,проле... <i><size=70%>чего?
3afdda2c098fc834,L03 Alexander,Alexander_1_required,3,Kobold/Alexander/Ryan,Спасибо!
90d6678c9549b1e0,L03 Alexander,Alexander_1_required,4,Alexander,"О, ну... рабочий класс?"
55c80016618e1bc5,L03 Alexander,Alexander_1_required,5,Alexander,"Простите, я хотел сказать, что мне нравится ваша мойка."
02fa2a9691178177,L03 Alexander,Alexander_1_required,6,Alexander,Разумеется
32e117cdd1f56f3f,L03 Alexander,Alexander_1_required,7,Alexander,"Кто бы мог подумать, что подобные места так легко доступны публике!"
# --- jerkoff: alexander_jerk_off_no ---
f33ca08a17779409,L03 Alexander,alexander_jerk_off_no,1,Alexander,"<i>О.</i> Не думаю, что я к этому пока готов."
# --- mount_start: alexander_mount_no ---
170ebd10775afd58,L03 Alexander,alexander_mount_no,1,Alexander,"Я... не уверен, что хотел бы воспользоваться этим сегодня."
# --- outro: Alexander_1_Outro ---
d202075090a8960b,L03 Alexander,Alexander_1_Outro,1,Alexander,"Должен сказать, вы справились не хуже частных мойщиков."
b6069e62e167364f,L03 Alexander,Alexander_1_Outro,3,Kobold,"Ммм-гм, я всегда стараюсь изо всех сил."
981447d1952fe850,L03 Alexander,Alexander_1_Outro,4,Alexander,"Ха-ха, воистину «Yip»."
5d7279822bcee7dd,L03 Alexander,Alexander_1_Outro,5,Alexander,Моим студентам стоило бы поучиться у вас трудолюбию!
8117291ab8529b4f,L03 Alexander,Alexander_1_Outro,6,Alexander,"Я бы с радостью побеседовал ещё, право слово, но скоро занятие."
dae0c0aa3ae01c37,L03 Alexander,Alexander_1_Outro,7,Alexander,...Благодарю вас за это.

# ===== Level 4: Ryan (Sunny) =====
# --- intro: Ryan_2_intro ---
7825d92f67bdcdef,L04 Ryan,Ryan_2_intro,1,Ryan,И снова привет!
cd26586143766826,L04 Ryan,Ryan_2_intro,2,Kobold,"Привет, Райан!"
6a67a8866ec70c09,L04 Ryan,Ryan_2_intro,4,Ryan,"Привет, рад вернуться."
921bd4effdaa2a2f,L04 Ryan,Ryan_2_intro,5,Ryan,Хах... тебе правда нравится этот звук.
387d0da740d0826e,L04 Ryan,Ryan_2_intro,6,Ryan,Мне снова нужна мойка.
e542b800ecfc350a,L04 Ryan,Ryan_2_intro,7,Ryan,Пытаюсь ненадолго выбраться из дома.
78b22bcc76942425,L04 Ryan,Ryan_2_intro,8,Ryan,Погулял с друзьями.
21abbb56e463a200,L04 Ryan,Ryan_2_intro,9,Ryan,Маркеры были прикольные.
da3405e1151a476e,L04 Ryan,Ryan_2_intro,10,Ryan,"Но, думаю, пора отмыться."
41dc14e2cd744b1b,L04 Ryan,Ryan_2_intro,11,Kobold,"О, конечно. Заходите."
b231225bfcc08d4c,L04 Ryan,Ryan_2_intro,12,Kobold,Всё в порядке?
056b5511850d7220,L04 Ryan,Ryan_2_intro,13,Ryan,"Хорошо, спасибо."
b4e4d893367947a0,L04 Ryan,Ryan_2_intro,14,Ryan,"Да, всё нормально. Извини."
c9cdea9d31e53d5b,L04 Ryan,Ryan_2_intro,15,Ryan,"Просто тяжёлый день. Надеюсь, это поможет!"
ab74167fe23c9db5,L04 Ryan,Ryan_2_intro,17,Ryan,"Так, эм, ворота?"
5cbc0ceea57587db,L04 Ryan,Ryan_2_intro,18,Kobold,Ой... Да. Уже бегу.
08411b780900fb59,L04 Ryan,Ryan_2_intro,19,Kobold,Конечно. Одну минутку!
a386908e3024f35e,L04 Ryan,Ryan_2_intro,20,Ryan,Отлично.
# --- progress: Ryan_2_required ---
580684f8909e025d,L04 Ryan,Ryan_2_required,1,Ryan,Эй.
b4eff799a0271863,L04 Ryan,Ryan_2_required,2,Kobold,Хм?
fad448038cd06268,L04 Ryan,Ryan_2_required,3,Kobold,Что такое?
a1dd2ff2d1ef6beb,L04 Ryan,Ryan_2_required,4,Ryan,Можно задать тебе вопрос?
2acd4405a7f14ae3,L04 Ryan,Ryan_2_required,5,Kobold,"Ты уже задаёшь, что такое?"
c10c037156053bfe,L04 Ryan,Ryan_2_required,6,Kobold,Конечно.
4f6d869aa239596c,L04 Ryan,Ryan_2_required,7,Ryan,"А, точно. Извини."
0fa0dff561f86016,L04 Ryan,Ryan_2_required,8,Ryan,"Так вот, насчёт... отношений."
9a38b89ed035e464,L04 Ryan,Ryan_2_required,9,Ryan,"Если отношения <i>настолько</i> тряские и ты знаешь, что они закончатся."
9b943020b9ae2658,L04 Ryan,Ryan_2_required,10,Ryan,И ты уже всё перепробовал.
954ba66a076849a5,L04 Ryan,Ryan_2_required,12,Ryan,Когда их на самом деле пора заканчивать?
f173e528733bb05a,L04 Ryan,Ryan_2_required,13,Kobold,Ох... Райан...
7b102f547a549072,L04 Ryan,Ryan_2_required,14,Kobold,"Я... не уверен, что могу ответить на это за тебя."
d74bb8fcbf89b62a,L04 Ryan,Ryan_2_required,15,Ryan,"Знаю. Знаю, что не стоит вываливать это на тебя."
64973f6ac9ac08be,L04 Ryan,Ryan_2_required,16,Ryan,Просто с тобой очень спокойно.
93fa9e1a16f34a7d,L04 Ryan,Ryan_2_required,17,Ryan,"Ты прав... Конечно, ты не можешь."
797653f5e081152e,L04 Ryan,Ryan_2_required,18,Ryan,"Я просто рад, что здесь меня не осуждают."
b11d41e01fefb995,L04 Ryan,Ryan_2_required,20,Kobold,Спасибо. Мне с тобой тоже хорошо.
c6df1e087ef5d8e4,L04 Ryan,Ryan_2_required,21,Kobold,"Надеюсь, всё наладится."
ebb96171ea7628a0,L04 Ryan,Ryan_2_required,22,Ryan/Kobold/Alexander,Я рад.
91c0e3e9014024af,L04 Ryan,Ryan_2_required,23,Ryan,я тоже.
# --- outro: Ryan_2_Outro ---
cb57ee6155ed6ca5,L04 Ryan,Ryan_2_Outro,1,Ryan,Ну вот. Весь чистый.
f6d370e531334fab,L04 Ryan,Ryan_2_Outro,2,Ryan,"Прости, что вывалил на тебя всё это раньше."
a402a75e0522e087,L04 Ryan,Ryan_2_Outro,3,Kobold,Всё в порядке!
94e0ea6f97e24a81,L04 Ryan,Ryan_2_Outro,4,Kobold,"Я знаю, бывает нелегко."
4f66abc45de7ff53,L04 Ryan,Ryan_2_Outro,5,Ryan/Alexander,Ты очень милый.
ee65a6c9748b539c,L04 Ryan,Ryan_2_Outro,6,Ryan,"Жаль, что это не так просто, как в кино."
0e95dd9dae12e50e,L04 Ryan,Ryan_2_Outro,7,Kobold,"Приходи в любое время, Райан."
78c778b6ee0575d9,L04 Ryan,Ryan_2_Outro,8,Kobold,"Если хочешь ещё поговорить об этом, у меня есть минутка."
f204fcc6b711621e,L04 Ryan,Ryan_2_Outro,9,Ryan,"Приду, спасибо."
72eaafd8ad3f6b0d,L04 Ryan,Ryan_2_Outro,10,Ryan,Уверен? Это не... что-то весёлое.
fe454a1e25772898,L04 Ryan,Ryan_2_Outro,11,Kobold,Ты прав. Не стоит лезть не в своё дело.
513af1a2eeeef9b6,L04 Ryan,Ryan_2_Outro,12,Kobold,"Ничего, похоже, тебе это нужно."
f3ff11acd1b54309,L04 Ryan,Ryan_2_Outro,13,Ryan,Всё нормально. Спасибо.
0b61ba409dc46906,L04 Ryan,Ryan_2_Outro,14,Ryan,"Да, ты прав."
5459b9d74fb7a529,L04 Ryan,Ryan_2_Outro,15,Ryan,"Так вот. Моя девушка была дома раньше меня. Она дракониха, работает из дома."
2cd54468954ee8c7,L04 Ryan,Ryan_2_Outro,16,Ryan,Я вернулся домой немного грязный. И она на меня наорала.
f7e4ec27dd7d6527,L04 Ryan,Ryan_2_Outro,17,Ryan,"Сказала идти на мойку и вела себя так, будто я её страшно оскорбил."
2880304176197c02,L04 Ryan,Ryan_2_Outro,18,Ryan,"Была... <i>очень</i> зла, что я в грязи."
250b97243d1df1f7,L04 Ryan,Ryan_2_Outro,19,Kobold,Поэтому ты и пришёл в первый раз?
bc78d04f7d5861dc,L04 Ryan,Ryan_2_Outro,20,Kobold,"Звучит так, будто она перегнула палку."
08a70054f59e703a,L04 Ryan,Ryan_2_Outro,21,Ryan,Ага...
6079131a1c79adef,L04 Ryan,Ryan_2_Outro,22,Ryan,"Но, честно, ты мне очень помог."
92536deee525f694,L04 Ryan,Ryan_2_Outro,23,Ryan,Дал время подумать.
c3be2f1d3fa4404d,L04 Ryan,Ryan_2_Outro,25,Ryan,Я тоже так подумал.
9ebcf8a46cc189b7,L04 Ryan,Ryan_2_Outro,26,Ryan,"Мне кажется, она расстроена из-за чего-то другого..."
8c3115a4e2a9a664,L04 Ryan,Ryan_2_Outro,27,Ryan,"Мне просто не нравится, что она срывается на мне."
393d8e5925dc5937,L04 Ryan,Ryan_2_Outro,31,Ryan,В общем...
7258b4e037805024,L04 Ryan,Ryan_2_Outro,32,Ryan,"Спасибо, что выслушал."
951382e00968439d,L04 Ryan,Ryan_2_Outro,33,Kobold,"Всегда пожалуйста, Райан."
c41f39341b6c49ef,L04 Ryan,Ryan_2_Outro,34,Kobold,"Конечно. Жаль, что тебе приходится через это проходить."
line:6b245989,L04 Ryan,Ryan_2_Outro,35,Ryan,Спасибо тебе.
553b3b011e56f6e2,L04 Ryan,Ryan_2_Outro,36,Ryan,Ничего. Я что-нибудь придумаю.
bd7468846a30d095,L04 Ryan,Ryan_2_Outro,37,Kobold,Пойду открою тебе ворота.
a7f68522a6e41971,L04 Ryan,Ryan_2_Outro,38,Ryan,"Ладно, пока!"

# ===== Level 5: Conrad (Rainy) | sets level_5 | ends MedkitCompleted, level_5_complete =====
# --- intro: Conrad_Intro_2 ---
ed1060b120921b51,L05 Conrad,Conrad_Intro_2,1,Conrad,У тебя есть аптечка?
33b8a4a45ccc09d4,L05 Conrad,Conrad_Intro_2,2,Kobold,Что случилось!?
0a1daca6a7ffe060,L05 Conrad,Conrad_Intro_2,3,Kobold,"Ой, нет, Конрад. ты в порядке?"
20e5d8710e635ec0,L05 Conrad,Conrad_Intro_2,4,Conrad,Я не обязан тебе рассказывать.
20e7bf03f9acda80,L05 Conrad,Conrad_Intro_2,5,Conrad,Так есть у тебя аптечка или нет?
b5df9715ed2e91ed,L05 Conrad,Conrad_Intro_2,6,Conrad,"Я похож на того, кто в порядке?"
b91e8be1b03d1b61,L05 Conrad,Conrad_Intro_2,7,Conrad,Нет. Не в порядке. Есть у тебя аптечка или нет?
f974998c16103aa0,L05 Conrad,Conrad_Intro_2,8,Kobold,"Да, есть."
8ca82a3bb03f138c,L05 Conrad,Conrad_Intro_2,9,Kobold,Есть. Но что случилось?
a94b34f629b2029a,L05 Conrad,Conrad_Intro_2,10,Conrad,Просто... открой ворота.
# --- progress: Conrad_required_2 ---
4356fa179bb80e09,L05 Conrad,Conrad_required_2,1,Conrad,Какой же я идиот.
d886f3d923f9c796,L05 Conrad,Conrad_required_2,2,Conrad,"Это как раз то дерьмо, которого я стараюсь избегать!"
ea8c1853a7d5966c,L05 Conrad,Conrad_required_2,3,Kobold,"Хочешь рассказать, что случилось...?"
bded00d07cb1e457,L05 Conrad,Conrad_required_2,4,Kobold,"Мне жаль, что тебе досталось..."
02f000041eb5ab82,L05 Conrad,Conrad_required_2,5,Conrad,"Хер там! Стыдно, блин."
58356b98fdf40dc3,L05 Conrad,Conrad_required_2,7,Conrad,Не нужна мне твоя жалость!
cb7847cb63566364,L05 Conrad,Conrad_required_2,9,Conrad,Просто...
b48f291ebc6b18fe,L05 Conrad,Conrad_required_2,10,Conrad,"Ненавижу, что я вечно влипаю в такие истории."
519b07c299436f2a,L05 Conrad,Conrad_required_2,11,Conrad,"Начинает казаться, что это <i>моя</i> вина."
f5ad489eeba50b01,L05 Conrad,Conrad_required_2,12,Kobold,"<i>В этом</i> ты не виноват, Конрад."
6402f4608ceb7bbb,L05 Conrad,Conrad_required_2,13,Kobold,"Мне правда жаль, что тебе досталось. Кто это сделал?"
8e59613d6cd60464,L05 Conrad,Conrad_required_2,14,Conrad,"В этот раз, кажется, правда моя..."
7058e362e43623f0,L05 Conrad,Conrad_required_2,15,Conrad,Один дрейк в баре... Я сглупил. Не смог заткнуться.
ea289ebcdd7e81ef,L05 Conrad,Conrad_required_2,16,Conrad,Да какой-то дрейк в баре. Сглупил... Не смог заткнуться.
aff317c06781bc70,L05 Conrad,Conrad_required_2,17,Conrad,Я не понимаю! Почему я должен так себя вести?
da5eed4c72eb1073,L05 Conrad,Conrad_required_2,18,Kobold,Как «так»?
193bb66a944990a8,L05 Conrad,Conrad_required_2,19,Kobold,"По-моему, ты классный, Конрад."
c69250ea092a7fcd,L05 Conrad,Conrad_required_2,20,Conrad,"Ну... как мудак? Я знаю, что со мной хреново рядом."
c2f21da58e28df4f,L05 Conrad,Conrad_required_2,21,Conrad,"Ты добрый. Это больше, чем я заслуживаю."
9c529e9f79f39a21,L05 Conrad,Conrad_required_2,22,Conrad,Я мудак. Сам знаю.
4b7317a793a0f728,L05 Conrad,Conrad_required_2,23,Conrad,"Прости, что рявкнул на тебя раньше."
c4c0c9950baa723f,L05 Conrad,Conrad_required_2,24,Conrad,Ты этого не заслужил.
9fa8cd9193124e79,L05 Conrad,Conrad_required_2,25,Kobold,Всё нормально. Тебе явно сейчас непросто.
249133e0671a807b,L05 Conrad,Conrad_required_2,26,Kobold,Всё в порядке.
c61717fe95ec2b9c,L05 Conrad,Conrad_required_2,27,Conrad,"Это не значит, что мне нужно на тебя орать."
652daa6043287e1b,L05 Conrad,Conrad_required_2,28,Conrad,Хватит отмазок.
65b4e7b9caad6028,L05 Conrad,Conrad_required_2,29,Conrad,"Нет, не в порядке. Хватит отмазок."
334ade0356dff453,L05 Conrad,Conrad_required_2,30,Conrad,Мне нужно стать лучше. Я <i>хочу </i>стать лучше.
1d190e45e1ddc239,L05 Conrad,Conrad_required_2,31,Conrad,"Только эм... Никому не говори, что я всё это наговорил."
3969155d983b9b32,L05 Conrad,Conrad_required_2,32,Kobold,Твой секрет в надёжных лапах.
bd7f2cf961e397ca,L05 Conrad,Conrad_required_2,33,Kobold,Не скажу.
0cd12abef67edc64,L05 Conrad,Conrad_required_2,34,Conrad,...Спасибо.
bbaef120c3a81475,L05 Conrad,Conrad_required_2,35,Conrad,"И хорошо, что у тебя есть аптечка... Ты хорошо подготовлен."
# --- jerkoff: conrad_jerk_off_no ---
